,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1069996.354357,-587510.620221,-615000.0,10311891.515994,
Tax Rate For Calcs,0.213999,0.195837,0.205,0.219402,
Total Unusual Items,5000000.0,-3000000.0,-3000000.0,47000000.0,
Total Unusual Items Excluding Goodwill,5000000.0,-3000000.0,-3000000.0,47000000.0,
Net Income From Continuing Operation Net Minority Interest,2156000000.0,1893000000.0,2074000000.0,2245000000.0,
Reconciled Depreciation,84000000.0,144000000.0,236000000.0,353000000.0,
Net Interest Income,4991000000.0,4818000000.0,5320000000.0,4786000000.0,
Interest Expense,2082000000.0,2290000000.0,1577000000.0,316000000.0,
Interest Income,7073000000.0,7108000000.0,6897000000.0,5102000000.0,
Normalized Income,2152069996.354357,1895412489.379779,2076385000.0,2208311891.515994,
Net Income From Continuing And Discontinued Operation,2156000000.0,1893000000.0,2074000000.0,2245000000.0,
Diluted Average Shares,896000000.0,918000000.0,938000000.0,942000000.0,
Basic Average Shares,892000000.0,916000000.0,936000000.0,935000000.0,
Diluted EPS,2.3,1.93,2.11,2.28,
Basic EPS,2.31,1.94,2.11,2.29,
Diluted NI Availto Com Stockholders,2061000000.0,1774000000.0,1976000000.0,2146000000.0,
Net Income Common Stockholders,2061000000.0,1774000000.0,1976000000.0,2146000000.0,
Otherunder Preferred Stock Dividend,,,,,3000000.0
Preferred Stock Dividends,95000000.0,119000000.0,98000000.0,99000000.0,
Net Income,2156000000.0,1893000000.0,2074000000.0,2245000000.0,
Net Income Including Noncontrolling Interests,2156000000.0,1893000000.0,2074000000.0,2245000000.0,
Net Income Continuous Operations,2156000000.0,1893000000.0,2074000000.0,2245000000.0,
Tax Provision,587000000.0,461000000.0,533000000.0,631000000.0,
Pretax Income,2743000000.0,2354000000.0,2607000000.0,2876000000.0,
Special Income Charges,5000000.0,-3000000.0,-3000000.0,47000000.0,
Other Special Charges,58000000.0,109000000.0,118000000.0,-50000000.0,
Restructuring And Mergern Acquisition,-5000000.0,3000000.0,7000000.0,3000000.0,
Gain On Sale Of Security,-53000000.0,-208000000.0,-5000000.0,-1000000.0,
Selling General And Administration,2787000000.0,2748000000.0,2754000000.0,2481000000.0,
Selling And Marketing Expense,113000000.0,110000000.0,110000000.0,102000000.0,
General And Administrative Expense,2674000000.0,2638000000.0,2644000000.0,2379000000.0,
Insurance And Claims,58000000.0,109000000.0,228000000.0,61000000.0,
Salaries And Wages,2616000000.0,2529000000.0,2416000000.0,2318000000.0,
Total Revenue,7526000000.0,7083000000.0,7576000000.0,7165000000.0,
Operating Revenue,7526000000.0,7083000000.0,7576000000.0,7165000000.0,
Occupancy And Equipment,709000000.0,684000000.0,701000000.0,692000000.0,
Professional Expense And Contract Services Expense,111000000.0,94000000.0,85000000.0,263000000.0,
Other Non Interest Expense,711000000.0,713000000.0,873000000.0,629000000.0,
