period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1920527020,1897088730,1937000000,10,1796000000,0.069299996
+1q,1966023060,1941770100,1977000000,10,1917000000,0.0256
0y,7913280920,7849554860,7970637590,11,7575000000,0.044699997
+1y,8226187169,8131000000,8377350909,11,7913280920,0.0395
