,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0318,27442567,727914079,-0.0216
1,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0295,25513367,676742049,-0.0011
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,22118440,586691612,0.0047
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,19086584,506271633,-0.033
4,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.0217,18710897,496306535,-0.1223
5,2026-01-31,iShares Trust-iShares Select Dividend ETF,0.0139999995,12050165,319630622,-0.0146
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,11283892,299305230,-0.0094
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,11159395,296002948,0.0017
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,10329645,273993829,-0.0185
9,2025-12-31,VANGUARD WELLESLEY INCOME FUND,0.0095999995,8323095,220770091,-0.1612
