period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.36207,1.347,1.49,1.04,26,0.30969998
+1q,1.44608,1.37,1.69,1.33,24,0.087299995
0y,5.33482,5.25,5.71,4.14,33,0.2886
+1y,6.97288,4.64,10.03,5.33482,34,0.3071
