period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1819610280,1780800000,1894000000,13,1700397000,0.0701
+1q,1849717850,1817035250,1899490000,13,1737797000,0.0644
0y,7460485560,7281600000,7656000000,17,7137924000,0.0452
+1y,7830081030,7479000000,8837000000,15,7460485560,0.0495
