address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,corporateActions,regularMarketTime,exchange,messageBoardId,longName,shortName,regularMarketChangePercent,regularMarketPrice,marketState,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,resorts-casinos,Resorts & Casinos,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. It operates in four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates casino space, private gaming salons, and sky casinos; a luxury hotel tower with suites and villas, as well as a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and a performance lake, an immersive entertainment center, Western and Asian art displays, and a gondola ride. Its Wynn Macau segment operates casino space, private gaming salons, sky casinos, and a poker room; luxury hotel towers with health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; a performance lake; and a rotunda show featuring Chinese zodiac-inspired ceilings. The Las Vegas Operations segment operates casino space, private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, villas, swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; a golf course; nightclubs; a beach club; and theaters. Its Encore Boston Harbor segment operates casino space, private and high-limit gaming areas, and a sports book; a luxury hotel tower with suites, a spa, and a salon; food and beverage outlets; a nightclub; retail space; meeting and convention space; a waterfront park; floral displays; and water shuttle services. Wynn Resorts, Limited was incorporated in 2002 and is based in Las Vegas, Nevada.",28500,"[{'maxAge': 1, 'name': 'Mr. Craig Scott Billings', 'age': 52, 'title': 'CEO & Director', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 5466791, 'exercisedValue': 0, 'unexercisedValue': 152242}]",4,4,7,9,8,1775001600,1767139200,[],86400,2,102.71,102.67,100.7,103.045,102.71,102.67,100.7,103.045,1.0,0.98,1771804800,0.3185,2.28,1.034,32.117832,16.973057,486376,486376,1714855,1448790,1448790,96.09,106.39,1,1,10516970496,10686297203,65.25,134.72,249.31,10.76,1.4733934,106.8844,115.0715,1.0,0.0097361505,USD,False,19956854784,0.04586,74309314,104043396,6833602,5464817,1770940800,1773360000,0.0657,0.27119,0.68651,3.38,0.077,104283292,-2.688,1767139200,1798675200,1767139200,-0.639,327334016,3.14,5.94177,2.796,11.407,0.5538578,0.32693863,0.25,1771804800,EQUITY,100.85,152.0,118.0,141.22221,143.5,1.21053,strong_buy,18,2065298048,20.096,1749601024,12292253696,1.502,1.633,7137924096,68.834,0.054759998,4867005952,414476992,1352653056,-0.593,0.015,0.68184996,0.24510999,0.1567,USD,WYNN,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,1035552600000,-1.8600006,100.7 - 103.045,NasdaqGS,1714855,35.6,0.54559386,65.25 - 134.72,-33.870003,-0.25141037,55.38578,1772582400,1770930000,1778097600,1778097600,1770931800,1770931800,True,3.14,5.94177,5.28254,19.091194,America/New_York,EDT,-14400000,us_market,False,[],1775579736,NMS,finmb_3449701,"Wynn Resorts, Limited","Wynn Resorts, Limited",-1.8110126,100.85,REGULAR,-6.034401,-0.056457266,-14.221504,-0.12358841,-37.5186,15,0,1.2 - Strong Buy,False,Wynn Resorts,0.6816
