period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,68696698269,67284000000,70708100000,27,63205000000,0.086899996
+1q,92995306050,91186000000,94449300000,26,86156000000,0.0794
0y,298504146070,295374000000,302061400000,31,275235000000,0.0845
+1y,321369650010,310141000000,328000000000,30,298504146070,0.0766
