Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-10,2026-02-24,"[datetime.date(2026, 4, 21)]",0.36,0.33574,0.34409,3698569000,3598600000,3644221080
