period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,5.82417,5.21,7.21,6.64,18,-0.1229
+1q,5.03819,4.39,5.57,4.75,18,0.060700003
0y,17.92735,17.06,19.75833,18.5,22,-0.031
+1y,23.02807,19.75,25.75,17.92735,21,0.2845
