,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0299,8071221,4628602870,-0.0034999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0235,6339239,3635363203,0.0202
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012,3235162,1855268257,-0.0094
3,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.012,3242836,1859669065,0.1608
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0117999995,3199454,1834790791,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0109,2955824,1695076302,-0.020399999
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0087,2363376,1355325165,0.0229
7,2025-12-31,CAPITAL WORLD GROWTH & INCOME FUND,0.0076,2042064,1171062382,0.08180001
8,2025-09-30,-Price (T.Rowe) U.S. Value Equity Trust,0.0072000003,1938671,1111769601,0.4384
9,2025-12-31,Parnassus Income Funds-Parnassus Core Equity Fund,0.0072000003,1951937,1119377254,-0.1117
