period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5170543030,5079000000,5231652000,10,4792000000,0.079
+1q,5306303400,5213000000,5376327000,10,5028000000,0.0554
0y,21210933320,20978000000,21633412000,13,20080000000,0.0563
+1y,22173657790,21825000000,22926795000,13,21210933320,0.0454
