,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,5177000000.0,-782000000.0,4692000000.0,13722000000.0,
Repurchase Of Capital Stock,-4535000000.0,-3064000000.0,-3104000000.0,-124000000.0,
Repayment Of Debt,-5509000000.0,-5963000000.0,-6059000000.0,-4000000000.0,
Issuance Of Debt,5737000000.0,5737000000.0,6487000000.0,9929000000.0,
Issuance Of Capital Stock,1502000000.0,17000000.0,16000000.0,14000000.0,
Capital Expenditure,-1553000000.0,-1469000000.0,-1220000000.0,-1346000000.0,
Interest Paid Supplemental Data,20629000000.0,21374000000.0,16021000000.0,3307000000.0,
Income Tax Paid Supplemental Data,,1276000000.0,882000000.0,449000000.0,473000000.0
End Cash Position,7959000000.0,5577000000.0,8342000000.0,11529000000.0,
Beginning Cash Position,5577000000.0,8342000000.0,11529000000.0,9883000000.0,
Effect Of Exchange Rate Changes,221000000.0,-311000000.0,230000000.0,358000000.0,
Changes In Cash,2161000000.0,-2454000000.0,-3417000000.0,1288000000.0,
Financing Cash Flow,39714000000.0,6338000000.0,-3519000000.0,-33654000000.0,
Cash Flow From Continuing Financing Activities,39714000000.0,6338000000.0,-3519000000.0,-33654000000.0,
Net Other Financing Charges,1799000000.0,1680000000.0,-5049000000.0,-1543000000.0,
Proceeds From Stock Option Exercised,,0.0,0.0,9000000.0,50000000.0
Cash Dividends Paid,-1685000000.0,-1542000000.0,-1487000000.0,-1376000000.0,
Preferred Stock Dividend Paid,-238000000.0,-194000000.0,-225000000.0,-211000000.0,
Common Stock Dividend Paid,-1447000000.0,-1348000000.0,-1262000000.0,-1165000000.0,
Net Preferred Stock Issuance,483000000.0,0.0,-500000000.0,0.0,
Preferred Stock Payments,-1000000000.0,0.0,-500000000.0,0.0,
Preferred Stock Issuance,1483000000.0,0.0,0.0,0.0,
Net Common Stock Issuance,-3516000000.0,-3047000000.0,-2588000000.0,-110000000.0,
Common Stock Payments,-3535000000.0,-3064000000.0,-2604000000.0,-124000000.0,
Common Stock Issuance,19000000.0,17000000.0,16000000.0,14000000.0,
Net Issuance Payments Of Debt,2101000000.0,-167000000.0,501000000.0,5585000000.0,
Net Short Term Debt Issuance,1873000000.0,59000000.0,73000000.0,-344000000.0,
Net Long Term Debt Issuance,228000000.0,-226000000.0,428000000.0,5929000000.0,
Long Term Debt Payments,-5509000000.0,-5963000000.0,-6059000000.0,-4000000000.0,
Long Term Debt Issuance,5737000000.0,5737000000.0,6487000000.0,9929000000.0,
Investing Cash Flow,-44283000000.0,-9479000000.0,-5810000000.0,19874000000.0,
Cash Flow From Continuing Investing Activities,-44283000000.0,-9479000000.0,-5810000000.0,19874000000.0,
Net Other Investing Changes,-451000000.0,-1458000000.0,42000000.0,-572000000.0,
Net Investment Purchase And Sale,-7813000000.0,-9347000000.0,17553000000.0,5723000000.0,
Sale Of Investment,34937000000.0,38799000000.0,41316000000.0,40556000000.0,
Purchase Of Investment,-42750000000.0,-48146000000.0,-23763000000.0,-34833000000.0,
Net Business Purchase And Sale,,,0.0,446000000.0,-162000000.0
Sale Of Business,,,0.0,446000000.0,8000000.0
Purchase Of Business,,,0.0,0.0,-170000000.0
Net PPE Purchase And Sale,-1553000000.0,-1469000000.0,-1220000000.0,-1346000000.0,
Sale Of PPE,,,0.0,45000000.0,34000000.0
Purchase Of PPE,-1553000000.0,-1469000000.0,-1220000000.0,-1346000000.0,
Operating Cash Flow,6730000000.0,687000000.0,5912000000.0,15068000000.0,
Cash Flow From Continuing Operating Activities,6730000000.0,687000000.0,5912000000.0,15068000000.0,
Change In Working Capital,-813000000.0,-5451000000.0,925000000.0,9396000000.0,
Change In Other Working Capital,-813000000.0,-5451000000.0,925000000.0,9396000000.0,
Asset Impairment Charge,,0.0,0.0,680000000.0,0.0
Deferred Tax,99000000.0,-345000000.0,-383000000.0,183000000.0,
Deferred Income Tax,99000000.0,-345000000.0,-383000000.0,183000000.0,
Depreciation Amortization Depletion,1852000000.0,1803000000.0,1887000000.0,1778000000.0,
Depreciation And Amortization,1852000000.0,1803000000.0,1887000000.0,1778000000.0,
Operating Gains Losses,75000000.0,80000000.0,62000000.0,436000000.0,
Pension And Employee Benefit Expense,-5000000.0,-5000000.0,-6000000.0,-7000000.0,
Gain Loss On Investment Securities,80000000.0,85000000.0,68000000.0,443000000.0,
Net Income From Continuing Operations,5549000000.0,4530000000.0,3302000000.0,2556000000.0,
