address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
240 Greenwich Street,New York,NY,10286,United States,212 495 1784,https://www.bny.com,Banks - Diversified,banks-diversified,Banks - Diversified,Financial Services,financial-services,Financial Services,"The Bank of New York Mellon Corporation provides a range of financial products and services in the United States and internationally. It operates through Securities Services, Market and Wealth Services, Investment and Wealth Management, and Other segments. The Securities Services segment offers custody, trust and depositary, accounting, exchange-traded funds, middle-office solutions, transfer agency, services for private equity and real estate funds, foreign exchange, securities lending, liquidity/lending services, and data analytics. This segment also provides trustee, paying agency, fiduciary, escrow and other financial, issuer, and support services for brokers and investors. The Market and Wealth Services segment offers clearing and custody, investment, wealth and retirement solutions, technology and enterprise data management, trading, and prime brokerage services. This segment also provides integrated cash management solutions, including payments, foreign exchange, liquidity management, receivables processing, payables management, and trade finance, as well as U.S. government and global clearing, and tri-party services. The Investment and Wealth Management segment offers investment management strategies, investment products distribution, investment management, custody, wealth and estate planning, private banking, investment, and information management services. The Other segment provides corporate treasury, derivative and other trading, corporate and bank-owned life insurance, tax credit investment, other corporate investment, and business exit services. The company serves central banks and sovereigns, financial institutions, asset managers, insurance companies, corporations, local authorities and high net-worth individuals, and family offices. The Bank of New York Mellon Corporation was founded in 1784 and is headquartered in New York, New York.",48100,"[{'maxAge': 1, 'name': 'Mr. Robin Antony Vince', 'age': 53, 'title': 'President, CEO & Chairman of the Board', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 11032825, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dermot William McDonogh', 'age': 61, 'title': 'Senior Executive VP & CFO', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 6214720, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jose Manuel Minaya', 'age': 53, 'title': 'Senior EVP and Global Head of BNY Investments & Wealth', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 10555653, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. J. Kevin McCarthy J.D.', 'age': 60, 'title': 'Senior EVP & General Counsel', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 3102116, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jayee Xu Koffey', 'age': 44, 'title': 'Senior EVP & Chief Global Affairs Officer', 'yearBorn': 1981, 'fiscalYear': 2025, 'totalPay': 2352806, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alejandro  Perez', 'age': 53, 'title': 'Chief Operating Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Leigh-Ann  Russell', 'age': 50, 'title': 'Chief Information Officer & Global Head of Engineering', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Marius  Merz', 'title': 'Head of Investor Relations & Corporate Development and Co-Head of Business Finance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark  Musi', 'title': 'Chief Compliance & Ethics Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Shannon Marie Hobbs', 'age': 54, 'title': 'Senior Executive VP & Chief People Officer', 'yearBorn': 1971, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,8,9,3,8,1775001600,1767139200,http://www.bnymellon.com/investorrelations/index.html,[],86400,2,123.63,123.18,122.9701,124.3999,123.63,123.18,122.9701,124.3999,2.12,1.74,1769126400,0.2703,2.64,1.053,16.74527,13.197653,812469,812468,3770211,3631960,3631960,123.57,123.71,200,400,86412017664,84053161311,72.11,128.76,128.76,0.971663,4.319737,118.5566,109.77885,2.0,0.016177304,USD,False,-19735998464,0.27739,685169522,688226982,34954,9625488,1770940800,1773360000,0.0001,0.00236,0.87958,0.01,0.0001,697349125,57.36,2.1603034,1767139200,1798675200,1767139200,0.265,5305999872,7.4,9.38917,9434:10000,1183334400,-0.987,0.6820408,0.32693863,0.53,1769126400,EQUITY,123.915,146.0,100.0,133.5,136.0,2.05882,buy,15,188194996224,273.974,79235997696,20003999744,28.168,0.012569999,0.12898,20003999744,6729999872,0.305,0.078,0.0,0.0,0.37316,USD,BK,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,The Bank of New York Mellon Corporation,REGULAR,The Bank of New York Mellon Cor,True,105283800000,0.28500366,122.9701 - 124.3999,NYSE,3770211,51.805,0.71841633,72.11 - 128.76,-4.8449936,-0.037628096,68.20408,1770249600,1776342600,1776342600,1776342600,1776351600,1776351600,False,7.4,9.38917,8.415,14.725491,5.3583984,0.045196965,14.136154,0.12876938,15,0,[],1775578643,NYQ,finmb_135506,America/New_York,EDT,-14400000,us_market,False,0.23052953,123.915,2.1 - Buy,False,The Bank of New York Mellon,1.317
