period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.88998,2.65,3.06,2.69,27,0.0743
+1q,3.54032,3.47,3.61394,3.1,25,0.142
0y,13.77832,13.05,13.94,12.22,32,0.1275
+1y,16.22595,15.39,17.84,13.77832,31,0.1776
