Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-30,2026-03-09,"[datetime.date(2026, 5, 5)]",3.06,2.65,2.88998,2968118000,2707000000,2871867360
