,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0842,23175164,1466987863,-0.0156
1,2025-12-31,Blackrock Inc.,0.0715,19687339,1246208543,-0.012200001
2,2025-12-31,Pzena Investment Management LLC,0.041500002,11409697,722233811,0.045900002
3,2025-12-31,Harris Associates L.P.,0.041199997,11348361,718351242,0.6643
4,2025-12-31,State Street Corporation,0.0377,10365416,656130824,-0.012200001
5,2025-12-31,Barclays Plc,0.033800002,9297502,588531869,0.3806
6,2025-12-31,"Pinnacle Financial Partners, Inc.",0.0275,7574540,479468376,1.0
7,2025-12-31,"Ameriprise Financial, Inc.",0.026600001,7320085,463361374,-0.0041
8,2025-12-31,Bank of America Corporation,0.024500001,6753112,427471984,-0.0508
9,2025-12-31,"Geode Capital Management, LLC",0.0229,6313046,399615806,-0.012
