contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
GPN260417C00045000,2026-02-19 20:51:32+00:00,45.0,35.42,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
GPN260417C00060000,2026-04-01 15:35:25+00:00,60.0,7.64,4.2,4.5,0.0,0.0,,24,0.5478560839843751,True,REGULAR,USD
GPN260417C00065000,2026-04-07 15:48:21+00:00,65.0,1.45,1.4,1.55,-1.04,-41.767067,19.0,179,0.5004932763671875,False,REGULAR,USD
GPN260417C00070000,2026-04-07 15:10:14+00:00,70.0,0.33,0.3,0.4,-0.28,-45.901638,1243.0,558,0.5195360546875,False,REGULAR,USD
GPN260417C00075000,2026-04-07 14:10:13+00:00,75.0,0.13,0.0,0.25,-0.02000001,-13.333339,1241.0,2257,0.5742230078125,False,REGULAR,USD
GPN260417C00080000,2026-04-06 16:34:44+00:00,80.0,0.12,0.05,0.2,0.0,0.0,11.0,942,0.7421900781249999,False,REGULAR,USD
GPN260417C00085000,2026-04-06 17:51:24+00:00,85.0,0.05,0.0,0.7,0.0,0.0,5.0,361,1.0869186279296876,False,REGULAR,USD
GPN260417C00090000,2026-04-01 14:12:15+00:00,90.0,0.07,0.0,0.3,0.0,0.0,16.0,5210,1.0625046875000002,False,REGULAR,USD
GPN260417C00095000,2026-03-27 14:12:17+00:00,95.0,0.05,0.0,0.7,0.0,0.0,1.0,61,1.3867218164062498,False,REGULAR,USD
GPN260417C00100000,2026-02-20 18:31:40+00:00,100.0,0.55,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD
GPN260417C00105000,2026-03-16 19:44:29+00:00,105.0,0.06,0.0,0.7,0.0,0.0,1.0,1,1.642579912109375,False,REGULAR,USD
GPN260417C00110000,2026-03-19 16:08:39+00:00,110.0,0.47,0.0,0.7,0.0,0.0,,1,1.7578137109375,False,REGULAR,USD
