,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,236692592.0,236613976.0,242475957.0,245361590.0,248708899.0,
Share Issued,236692592.0,236613976.0,242475957.0,245361590.0,248708899.0,
Net Debt,13470909000.0,13596435000.0,14035516000.0,14026780000.0,14244717000.0,
Total Debt,21865376000.0,16199482000.0,16647178000.0,16922804000.0,16661007000.0,
Tangible Book Value,1580916000.0,1656886000.0,1470210000.0,-12836872000.0,638940000.0,
Invested Capital,44696078000.0,38867570000.0,39240253000.0,39171147000.0,38881873000.0,
Working Capital,5145827000.0,-1226078000.0,-430388000.0,-402296000.0,-221482000.0,
Net Tangible Assets,1580916000.0,1656886000.0,1470210000.0,-12836872000.0,638940000.0,
Capital Lease Obligations,58065000.0,,,,59820000.0,
Common Stock Equity,22888767000.0,22668088000.0,22593075000.0,22248343000.0,22280686000.0,
Total Capitalization,42430279000.0,35990935000.0,36744058000.0,37262764000.0,37360139000.0,
Total Equity Gross Minority Interest,23779481000.0,23497837000.0,23421589000.0,23024573000.0,23016567000.0,
Minority Interest,890714000.0,829749000.0,828514000.0,776230000.0,735881000.0,
Stockholders Equity,22888767000.0,22668088000.0,22593075000.0,22248343000.0,22280686000.0,
Gains Losses Not Affecting Retained Earnings,-126207000.0,-142713000.0,-103972000.0,-449646000.0,-612992000.0,
Other Equity Adjustments,-126207000.0,-142713000.0,-103972000.0,-449646000.0,-612992000.0,
Retained Earnings,5936322000.0,5777855000.0,5200609000.0,5019346000.0,4774736000.0,
Additional Paid In Capital,17078652000.0,17032946000.0,17496438000.0,17678643000.0,18118942000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,29559003000.0,24464582000.0,25096921000.0,24591533000.0,23873688000.0,
Total Non Current Liabilities Net Minority Interest,22102159000.0,16031577000.0,16913546000.0,17450677000.0,17620974000.0,
Other Non Current Liabilities,522121000.0,555865000.0,577449000.0,666070000.0,550445000.0,
Liabilities Heldfor Sale Non Current,433022000.0,462437000.0,482804000.0,,406655000.0,
Non Current Deferred Liabilities,1605504000.0,1690428000.0,1702310000.0,1770186000.0,1584421000.0,
Non Current Deferred Taxes Liabilities,1605504000.0,1690428000.0,1702310000.0,1770186000.0,1584421000.0,
Long Term Debt And Capital Lease Obligation,19541512000.0,13322847000.0,14150983000.0,15014421000.0,15079453000.0,
Long Term Debt,19541512000.0,13322847000.0,14150983000.0,15014421000.0,15079453000.0,
Current Liabilities,7456844000.0,8433005000.0,8183375000.0,7140856000.0,6252714000.0,
Other Current Liabilities,2530909000.0,3103817000.0,3502396000.0,2307400000.0,1894679000.0,
Current Deferred Liabilities,797657000.0,,,,1141337000.0,
Current Deferred Revenue,797657000.0,,,,1141337000.0,
Current Debt And Capital Lease Obligation,2323864000.0,2876635000.0,2496195000.0,1908383000.0,1581554000.0,
Current Capital Lease Obligation,58065000.0,,,,59820000.0,
Current Debt,2265799000.0,2876635000.0,2496195000.0,1908383000.0,1521734000.0,
Other Current Borrowings,1920792000.0,1903388000.0,1868295000.0,1180408000.0,1018327000.0,
Line Of Credit,345007000.0,973247000.0,627900000.0,727975000.0,503407000.0,
Pensionand Other Post Retirement Benefit Plans Current,224727000.0,,,,228209000.0,
Payables And Accrued Expenses,1579687000.0,2452553000.0,2184784000.0,2925073000.0,1406935000.0,
