,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0319,7561208,698088505,-0.019299999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,6056783,559192471,0.008
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,5226338,482521639,-0.0301
3,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0166,3935686,363362197,0.0
4,2026-01-31,ALLSPRING FUNDS TRUST-Allspring Special Mid Cap Value Fund,0.014099999,3342350,308582453,0.35099998
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,3090047,285288579,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,3055973,282142697,0.0017
7,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.0126,2982573,275366043,0.0
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,2828731,261162580,-0.0185
9,2026-02-28,SELECT SECTOR SPDR TRT-State Street Consumer Staples Select Sector SPD,0.0105,2492302,230101774,0.0119
