period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4577865760,4513000000,4616148510,9,4519000000,0.012999999
+1q,5293869230,5222261880,5364000000,9,5290000000,0.0007
0y,20245533440,19982000000,20459000000,11,20139000000,0.0053
+1y,20314385480,19815745230,20805502920,11,20245533440,0.0034
