,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-555555650.228991,405076438.717235,0.0,0.0,
Tax Rate For Calcs,0.260092,0.175282,0.256,0.22,
Normalized EBITDA,12968000000.0,12757000000.0,12349000000.0,8743000000.0,
Total Unusual Items,-2136000000.0,2311000000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-2136000000.0,2311000000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,6947000000.0,11264000000.0,8130000000.0,5764000000.0,
Reconciled Depreciation,266000000.0,286000000.0,272000000.0,226000000.0,
Reconciled Cost Of Revenue,5597000000.0,6077000000.0,6218000000.0,6442000000.0,
EBITDA,10832000000.0,15068000000.0,12349000000.0,8743000000.0,
EBIT,10566000000.0,14782000000.0,12077000000.0,8517000000.0,
Net Interest Income,-1079000000.0,-1037000000.0,-989000000.0,-1058000000.0,
Interest Expense,1177000000.0,1124000000.0,1149000000.0,1128000000.0,
Interest Income,98000000.0,87000000.0,160000000.0,70000000.0,
Normalized Income,8527444349.771009,9358076438.717236,8130000000.0,5764000000.0,
Net Income From Continuing And Discontinued Operation,6947000000.0,11264000000.0,8130000000.0,5764000000.0,
Total Expenses,8104000000.0,8814000000.0,8955000000.0,8769000000.0,
Total Operating Income As Reported,9899000000.0,11241000000.0,11547000000.0,11919000000.0,
Diluted Average Shares,1683000000.0,1722324159.0,1777000000.0,1804000000.0,
Basic Average Shares,1681310680.0,1722324159.0,1763461775.0,1785534122.0,
Diluted EPS,4.12,6.54,4.57,3.19,
Basic EPS,4.12,6.54,4.61025,3.228166,
Diluted NI Availto Com Stockholders,6927000000.0,11236000000.0,8113000000.0,5751000000.0,
Net Income Common Stockholders,6927000000.0,11236000000.0,8113000000.0,5751000000.0,
Otherunder Preferred Stock Dividend,20000000.0,28000000.0,17000000.0,13000000.0,
Net Income,6947000000.0,11264000000.0,8130000000.0,5764000000.0,
Minority Interests,,,,0.0,0.0
Net Income Including Noncontrolling Interests,6947000000.0,11264000000.0,8130000000.0,5764000000.0,
Net Income Continuous Operations,6947000000.0,11264000000.0,8130000000.0,5764000000.0,
Tax Provision,2442000000.0,2394000000.0,2798000000.0,1625000000.0,
Pretax Income,9389000000.0,13658000000.0,10928000000.0,7389000000.0,
Other Income Expense,-1567000000.0,3065000000.0,370000000.0,-3472000000.0,
Other Non Operating Income Expenses,59000000.0,102000000.0,127000000.0,184000000.0,
Special Income Charges,-2136000000.0,2311000000.0,0.0,0.0,
Gain On Sale Of Ppe,0.0,2700000000.0,0.0,0.0,
Other Special Charges,,,,,649000000.0
Write Off,978000000.0,389000000.0,0.0,0.0,
Impairment Of Capital Assets,1158000000.0,0.0,0.0,,
Earnings From Equity Interest,510000000.0,652000000.0,243000000.0,-3656000000.0,
Gain On Sale Of Security,,,,-15000000.0,-148000000.0
Net Non Operating Interest Income Expense,-1079000000.0,-1037000000.0,-989000000.0,-1058000000.0,
Interest Expense Non Operating,1177000000.0,1124000000.0,1149000000.0,1128000000.0,
Interest Income Non Operating,98000000.0,87000000.0,160000000.0,70000000.0,
Operating Income,12035000000.0,11630000000.0,11547000000.0,11919000000.0,
Operating Expense,2507000000.0,2737000000.0,2737000000.0,2327000000.0,
Selling General And Administration,2507000000.0,2737000000.0,2737000000.0,2327000000.0,
Gross Profit,14542000000.0,14367000000.0,14284000000.0,14246000000.0,
Cost Of Revenue,5597000000.0,6077000000.0,6218000000.0,6442000000.0,
Total Revenue,20139000000.0,20444000000.0,20502000000.0,20688000000.0,
Excise Taxes,3140000000.0,3574000000.0,3981000000.0,4408000000.0,
Operating Revenue,23279000000.0,24018000000.0,24483000000.0,25096000000.0,
