period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.24641,1.23,1.27,1.23,11,0.013300001
+1q,1.47069,1.448,1.5,1.44,11,0.021300001
0y,5.61825,5.56,5.72112,5.42,14,0.0366
+1y,5.80877,5.68,6.0949,5.61825,14,0.0339
