address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
3655 N.W. 87th Avenue,Miami,FL,33178-2428,United States,305 599 2600,https://www.carnivalcorp.com,Travel Services,travel-services,Travel Services,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Carnival Corporation & plc, a cruise company, provides leisure travel services in North America, Australia, Europe, and internationally. The company operates through four segments: North America Cruise Operations, Europe Cruise Operations, Cruise Support, and Tour and Other. It operates port destinations and islands, as well as owns and operates hotels, lodges, glass-domed railcars, and motorcoaches. The company offers its services under the AIDA Cruises, Carnival Cruise Line, Costa Cruises, Cunard, Holland America Line, P&O Cruises (Australia), P&O Cruises (UK), Princess Cruises, and Seabourn brands. It sells its cruises through travel agents, tour operators, vacation planners, websites, and onboard future cruise consultants. Carnival Corporation & plc was founded in 1972 and is headquartered in Miami, Florida.",160000,"[{'maxAge': 1, 'name': 'Mr. Michael Meir Arison', 'age': 76, 'title': 'Executive Chairman of the Board', 'yearBorn': 1949, 'fiscalYear': 2025, 'totalPay': 126507, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joshua Ian Weinstein', 'age': 51, 'title': 'CEO & Director', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 6926749, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Bernstein', 'age': 67, 'title': 'CFO & Chief Accounting Officer', 'yearBorn': 1958, 'fiscalYear': 2025, 'totalPay': 3574533, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Enrique  Miguez J.D.', 'age': 60, 'title': 'General Counsel', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 1919353, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Bettina  Deynes', 'age': 52, 'title': 'Global Chief Human Resources Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1532644, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lars  Ljoen', 'age': 55, 'title': 'Chief Maritime Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 1848443, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Beth  Roberts', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jody  Venturoni', 'title': 'Chief Communications Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Hon. E. H. Horst Rahe', 'title': 'Life President of AIDA Cruises', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tom  Strang', 'title': 'Senior Vice President of Maritime Affairs', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,9,1,8,8,1775001600,1767139200,[],86400,2,25.97,25.46,24.74,25.475,25.97,25.46,24.74,25.475,0.15,0.59,1770940800,0.0661,4.21,2.482,10.960308,9.532493,10232961,10232961,24697295,28836250,28836250,24.95,24.96,900,3100,34462134272,35514978753,16.34,34.03,72.7,2.03125,1.2774636,28.6074,28.89045,0.15,0.0057758954,USD,False,60715978752,0.11476,1286102098,1239000212,42158941,40847869,1770940800,1773360000,0.0304,0.07836,0.71300006,1.61,0.0369,1385139577,9.409,2.6442661,1764460800,1795996800,1772236800,3096000000,2.27,2.61001,2:1,897868800,2.251,8.369,0.5560216,0.32693863,0.15,1770940800,EQUITY,24.8799,45.0,28.7,34.94783,35.0,1.57143,buy,23,1424000000,1.028,7255000064,26606999552,0.168,0.299,26976999424,203.901,20.291,0.05523,0.27853,15098000384,2174000128,6556000256,0.061,0.55966,0.26893,0.0983,USD,CCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578687,NYQ,finmb_258823,America/New_York,EDT,-14400000,us_market,False,-4.197533,24.8799,REGULAR,Carnival Corporation,Carnival Corporation & plc,1.6 - Buy,False,True,554131800000,-1.0900993,24.74 - 25.475,NYSE,24697295,8.5399,0.52263767,16.34 - 34.03,-9.150099,-0.26888332,55.602158,1772150400,1774614600,1782304200,1782304200,1774620000,1774620000,True,2.27,2.61001,2.23359,11.138974,-3.727501,-0.13029848,-4.0105495,-0.13881922,15,0,Carnival Corporation &,
