Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-02-27,2026-02-13,"[datetime.date(2026, 6, 24)]",0.37,0.29,0.33759,6759000000,6590000000,6680052040
