Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-03-09 00:00:00-04:00,24.469999313354492,26.389999389648438,23.469999313354492,26.389999389648438,56154000,0.0,0.0
2026-03-10 00:00:00-04:00,25.899999618530273,26.959999084472656,25.280000686645508,26.209999084472656,35613600,0.0,0.0
2026-03-11 00:00:00-04:00,26.010000228881836,26.549999237060547,25.510000228881836,25.969999313354492,23368300,0.0,0.0
2026-03-12 00:00:00-04:00,25.09000015258789,25.239999771118164,23.8700008392334,23.920000076293945,38826500,0.0,0.0
2026-03-13 00:00:00-04:00,24.09000015258789,24.829999923706055,23.780000686645508,23.989999771118164,23093200,0.0,0.0
2026-03-16 00:00:00-04:00,24.43000030517578,25.09000015258789,24.40999984741211,24.719999313354492,24107700,0.0,0.0
2026-03-17 00:00:00-04:00,25.290000915527344,25.40999984741211,24.90999984741211,25.09000015258789,21006500,0.0,0.0
2026-03-18 00:00:00-04:00,24.739999771118164,25.040000915527344,24.15999984741211,24.15999984741211,26305600,0.0,0.0
2026-03-19 00:00:00-04:00,24.020000457763672,25.040000915527344,23.959999084472656,24.940000534057617,30118800,0.0,0.0
2026-03-20 00:00:00-04:00,24.56999969482422,24.760000228881836,23.90999984741211,24.1200008392334,48721700,0.0,0.0
2026-03-23 00:00:00-04:00,25.649999618530273,26.219999313354492,25.3700008392334,25.450000762939453,34796900,0.0,0.0
2026-03-24 00:00:00-04:00,24.760000228881836,25.690000534057617,24.709999084472656,25.469999313354492,24791300,0.0,0.0
2026-03-25 00:00:00-04:00,26.219999313354492,26.389999389648438,25.520000457763672,25.729999542236328,24569000,0.0,0.0
2026-03-26 00:00:00-04:00,25.389999389648438,25.8799991607666,25.15999984741211,25.280000686645508,22463500,0.0,0.0
2026-03-27 00:00:00-04:00,24.56999969482422,25.459999084472656,23.65999984741211,24.190000534057617,43089900,0.0,0.0
2026-03-30 00:00:00-04:00,24.389999389648438,24.84000015258789,23.790000915527344,23.959999084472656,26741400,0.0,0.0
2026-03-31 00:00:00-04:00,24.739999771118164,25.93000030517578,24.5,25.8799991607666,41039100,0.0,0.0
2026-04-01 00:00:00-04:00,26.489999771118164,26.739999771118164,26.030000686645508,26.579999923706055,27439500,0.0,0.0
2026-04-02 00:00:00-04:00,25.34000015258789,26.059999465942383,24.940000534057617,25.639999389648438,26943800,0.0,0.0
2026-04-06 00:00:00-04:00,25.700000762939453,25.979999542236328,25.280000686645508,25.969999313354492,16488100,0.0,0.0
2026-04-07 00:00:00-04:00,25.459999084472656,25.475000381469727,24.739999771118164,24.879899978637695,10232961,0.0,0.0
