,2025-11-30,2024-11-30,2023-11-30,2022-11-30,2021-11-30
Tax Effect Of Unusual Items,-1770562.770563,-16590000.0,-23310000.0,-210000.0,
Tax Rate For Calcs,0.004329,0.21,0.21,0.21,
Normalized EBITDA,7320000000.0,6306000000.0,4485000000.0,-2195000000.0,
Total Unusual Items,-409000000.0,-79000000.0,-111000000.0,-1000000.0,
Total Unusual Items Excluding Goodwill,-409000000.0,-79000000.0,-111000000.0,-1000000.0,
Net Income From Continuing Operation Net Minority Interest,2760000000.0,1916000000.0,-74000000.0,-6093000000.0,
Reconciled Depreciation,2790000000.0,2557000000.0,2370000000.0,2275000000.0,
Reconciled Cost Of Revenue,15947000000.0,15638000000.0,14317000000.0,11757000000.0,
EBITDA,6911000000.0,6227000000.0,4374000000.0,-2196000000.0,
EBIT,4121000000.0,3670000000.0,2004000000.0,-4471000000.0,
Net Interest Income,-1298000000.0,-1662000000.0,-1833000000.0,-1535000000.0,
Interest Expense,1349000000.0,1755000000.0,2066000000.0,1609000000.0,
Interest Income,51000000.0,93000000.0,233000000.0,74000000.0,
Normalized Income,3167229437.229437,1978410000.0,13690000.0,-6092210000.0,
Net Income From Continuing And Discontinued Operation,2760000000.0,1916000000.0,-74000000.0,-6093000000.0,
Total Expenses,22139000000.0,21447000000.0,19637000000.0,16547000000.0,
Total Operating Income As Reported,4483000000.0,3574000000.0,1956000000.0,-4379000000.0,
Diluted Average Shares,1402000000.0,1398000000.0,1262000000.0,1180000000.0,
Basic Average Shares,1312000000.0,1274000000.0,1262000000.0,1180000000.0,
Diluted EPS,2.02,1.44,-0.06,-5.16,
Basic EPS,2.1,1.5,-0.06,-5.16,
Diluted NI Availto Com Stockholders,2831000000.0,2009000000.0,-74000000.0,-6093000000.0,
Average Dilution Earnings,71000000.0,94000000.0,0.0,,
Net Income Common Stockholders,2760000000.0,1916000000.0,-74000000.0,-6093000000.0,
Net Income,2760000000.0,1916000000.0,-74000000.0,-6093000000.0,
Net Income Including Noncontrolling Interests,2760000000.0,1916000000.0,-75000000.0,-6094000000.0,
Net Income Continuous Operations,2760000000.0,1916000000.0,-75000000.0,-6094000000.0,
Tax Provision,12000000.0,-1000000.0,13000000.0,14000000.0,
Pretax Income,2772000000.0,1915000000.0,-62000000.0,-6080000000.0,
Other Income Expense,-413000000.0,4000000.0,-186000000.0,-166000000.0,
Other Non Operating Income Expenses,-4000000.0,83000000.0,-75000000.0,-165000000.0,
Special Income Charges,-409000000.0,-79000000.0,-111000000.0,-1000000.0,
Other Special Charges,409000000.0,79000000.0,111000000.0,1000000.0,
Impairment Of Capital Assets,,,0.0,0.0,226000000.0
Net Non Operating Interest Income Expense,-1298000000.0,-1662000000.0,-1833000000.0,-1535000000.0,
Interest Expense Non Operating,1349000000.0,1755000000.0,2066000000.0,1609000000.0,
Interest Income Non Operating,51000000.0,93000000.0,233000000.0,74000000.0,
Operating Income,4482000000.0,3574000000.0,1956000000.0,-4378000000.0,
Operating Expense,6192000000.0,5809000000.0,5320000000.0,4790000000.0,
Depreciation Amortization Depletion Income Statement,2790000000.0,2557000000.0,2370000000.0,2275000000.0,
Depreciation And Amortization In Income Statement,2790000000.0,2557000000.0,2370000000.0,2275000000.0,
Selling General And Administration,3402000000.0,3252000000.0,2950000000.0,2515000000.0,
Gross Profit,10674000000.0,9383000000.0,7276000000.0,412000000.0,
Cost Of Revenue,15947000000.0,15638000000.0,14317000000.0,11757000000.0,
Total Revenue,26621000000.0,25021000000.0,21593000000.0,12169000000.0,
Operating Revenue,26621000000.0,25021000000.0,21593000000.0,12169000000.0,
