period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6680052040,6590000000,6759000000,18,6328000000,0.0556
+1q,8542893830,8389990000,8610000000,18,8153000000,0.0478
0y,27892636790,27605380000,28224000000,24,26622000000,0.0477
+1y,28900826840,28312000000,29720000000,24,27892636790,0.0361
