period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1367481760,1346300000,1390021000,8,1237000000,0.105500005
+1q,1417412090,1395100000,1442320740,8,1306000000,0.0853
0y,5700225850,5618000000,5789389680,11,5249000000,0.086
+1y,6170480810,5972000000,6273914420,11,5700225850,0.0825
