,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-11-30,VANGUARD WELLINGTON FUND,0.028499998,16184496,1411045244,-0.0174
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028399998,16147231,1407796295,-0.0064999997
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.02,11372891,991545474,0.0163
3,2025-11-30,MFS SERIES TRUST I-MFS Value Fund,0.0199,11334155,988168276,-0.025
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0197,11185458,975204128,-0.0208
5,2025-12-31,Franklin Managed Trust-FRANKLIN RISING DIVIDENDS FUND,0.0113,6405000,558419909,-0.0176
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.010199999,5798803,505568625,-0.0105
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0101,5740651,500498643,0.0017
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0093,5313821,463285470,-0.0185
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0083,4729318,412325578,0.0195
