period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.92624,0.88,0.96,0.79,13,0.1725
+1q,0.96053,0.92,1.0,0.85,13,0.13
0y,3.9075,3.77,4.02,3.48,15,0.1228
+1y,4.38087,4.2,4.52,3.9075,15,0.12109999
