address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,regularMarketChangePercent,regularMarketPrice,longName,marketState,averageAnalystRating,cryptoTradeable,shortName,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
151 West 42nd Street,"Floors 26, 27, 28",New York,NY,10036,United States,212 401 8700,https://www.nasdaq.com,Financial Data & Stock Exchanges,financial-data-stock-exchanges,Financial Data & Stock Exchanges,Financial Services,financial-services,Financial Services,"Nasdaq, Inc. operates as a technology company that serves capital markets and other industries in the United States and internationally. It operates through three segments: Capital Access Platforms, Financial Technology, and Market Services. The company distributes historical and real-time market data; develops and licenses Nasdaq-branded indices and financial products; provides investor relations intelligence, governance solutions, and sustainability solution products for public and private companies, and organizations, as well as insights and workflow solutions; and operates listing platforms. It also offers Verafin, a cloud-based platform to detect, investigate, and report money laundering and financial frauds; AxiomSL, a risk data management and regulatory reporting solution; cloud-enabled and on-premises surveillance solutions to assist in complying with market rules, regulations, and internal market surveillance policies; Calypso, a platform providing cross-asset, front-to-back trading, treasury, risk, and collateral management solutions; and trade management and colocation services, as well as handles assets comprising cash equities, equity derivatives, currencies, various interest-bearing securities, commodities, energy products, and digital currencies. In addition, the company provides equity derivative trading and clearing, cash equity trading and fixed income, currency and commodities trading, and fixed income trading and clearing services, as well as tape plan data services; operates various exchanges, including derivatives, commodities, cash equity, debt, structured products, and exchange traded products; and offers clearing, settlement, and central depository services. The company was formerly known as The NASDAQ OMX Group, Inc. and changed its name to Nasdaq, Inc. in September 2015. Nasdaq, Inc. was founded in 1971 and is headquartered in New York, New York.",9525,"[{'maxAge': 1, 'name': 'Ms. Adena T. Friedman', 'age': 55, 'title': 'CEO & Chairman', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 6304357, 'exercisedValue': 0, 'unexercisedValue': 44419320}, {'maxAge': 1, 'name': 'Mr. P. C. Nelson Griggs', 'age': 54, 'title': 'President & Division President of Capital Access Platforms', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 3101680, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tal  Cohen', 'age': 52, 'title': 'President', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 2565023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sarah M. Youngwood', 'age': 51, 'title': 'Executive VP & CFO', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 2625158, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bradley J. Peterson', 'age': 65, 'title': 'Executive VP, Chief Information Officer & CTO', 'yearBorn': 1960, 'fiscalYear': 2024, 'totalPay': 2031592, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Michelle Lynn Daly', 'age': 48, 'title': 'Senior VP, Controller & Principal Accounting Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ato  Garrett', 'title': 'Senior VP & Investor Relations Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John A. Zecca J.D.', 'age': 57, 'title': 'Executive VP and Global Chief Legal, Risk & Regulatory Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian  Buckley', 'title': 'Senior VP & Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bryan Everard Smith', 'age': 52, 'title': 'Executive VP & Chief People Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,3,5,3,2,1775001600,1735603200,[],86400,2,87.9,87.19,86.2501,87.53,87.9,87.19,86.2501,87.53,1.08,1.25,1773619200,0.3398,1.28,1.024,28.21521,19.810856,869887,869887,4408388,2535880,2535880,79.66,93.71,2,2,49782239232,49255660122,65.7,101.79,101.79,1.716667,9.484138,86.7454,90.5576,1.05,0.011945392,USD,False,58172661760,0.34063998,505954823,568443856,7068775,7948974,1770940800,1773360000,0.0124,0.10854,0.86894995,1.7,0.015800001,570995433,21.455,4.0636215,1767139200,1798675200,1767139200,0.459,1788000000,3.09,4.40087,3:1,1661731200,11.083,18.663,0.3237952,0.32693863,0.27,1773619200,EQUITY,87.185,120.0,82.0,108.21429,109.5,1.625,buy,14,614000000,1.08,3116999936,9525999616,0.196,1.005,5248999936,77.878,9.156,0.05055,0.15253,5248999936,1668749952,2255000064,0.476,0.134,1.0,0.59383,0.47557,USD,NDAQ,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579286,NMS,finmb_740535,America/New_York,EDT,-14400000,us_market,False,True,1025530200000,-0.71500397,86.2501 - 87.53,NasdaqGS,4408388,21.485,0.32701677,65.7 - 101.79,-14.605003,-0.14348172,32.37952,-0.8134288,87.185,"Nasdaq, Inc.",REGULAR,1.6 - Buy,False,"Nasdaq, Inc.",1774828800,1776947400,1776947400,1776947400,1776945600,1776945600,False,3.09,4.40087,3.9075,22.31222,0.43959808,0.005067682,-3.3726044,-0.037242644,15,0,Nasdaq,2.1089
