,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-2672000.0,-34881000.0,-56088000.0,-23183000.0,
Tax Rate For Calcs,0.167,0.231,0.246,0.239,
Normalized EBITDA,3147000000.0,2611000000.0,2224000000.0,1950000000.0,
Total Unusual Items,-16000000.0,-151000000.0,-228000000.0,-97000000.0,
Total Unusual Items Excluding Goodwill,-16000000.0,-151000000.0,-228000000.0,-97000000.0,
Net Income From Continuing Operation Net Minority Interest,1788000000.0,1117000000.0,1059000000.0,1125000000.0,
Reconciled Depreciation,632000000.0,613000000.0,323000000.0,258000000.0,
Reconciled Cost Of Revenue,4773000000.0,4411000000.0,3518000000.0,3887000000.0,
EBITDA,3131000000.0,2460000000.0,1996000000.0,1853000000.0,
EBIT,2499000000.0,1847000000.0,1673000000.0,1595000000.0,
Net Interest Income,-328000000.0,-386000000.0,-169000000.0,-122000000.0,
Interest Expense,354000000.0,398000000.0,272000000.0,120000000.0,
Interest Income,39000000.0,28000000.0,115000000.0,7000000.0,
Normalized Income,1801328000.0,1233119000.0,1230912000.0,1198817000.0,
Net Income From Continuing And Discontinued Operation,1788000000.0,1117000000.0,1059000000.0,1125000000.0,
Total Expenses,5829000000.0,5451000000.0,4258000000.0,4565000000.0,
Rent Expense Supplemental,124000000.0,112000000.0,129000000.0,104000000.0,
Total Operating Income As Reported,2331000000.0,1798000000.0,1578000000.0,1564000000.0,
Diluted Average Shares,578600000.0,579200000.0,508400000.0,497900000.0,
Basic Average Shares,573300000.0,575400000.0,504900000.0,492400000.0,
Diluted EPS,3.09,1.93,2.08,2.26,
Basic EPS,3.12,1.94,2.1,2.28,
Diluted NI Availto Com Stockholders,1788000000.0,1117000000.0,1059000000.0,1125000000.0,
Net Income Common Stockholders,1788000000.0,1117000000.0,1059000000.0,1125000000.0,
Net Income,1788000000.0,1117000000.0,1059000000.0,1125000000.0,
Minority Interests,1000000.0,2000000.0,2000000.0,2000000.0,
Net Income Including Noncontrolling Interests,1787000000.0,1115000000.0,1057000000.0,1123000000.0,
Net Income Continuous Operations,1787000000.0,1115000000.0,1057000000.0,1123000000.0,
Tax Provision,358000000.0,334000000.0,344000000.0,352000000.0,
Pretax Income,2145000000.0,1449000000.0,1401000000.0,1475000000.0,
Other Income Expense,40000000.0,-114000000.0,-236000000.0,-64000000.0,
Other Non Operating Income Expenses,-27000000.0,21000000.0,-1000000.0,2000000.0,
Special Income Charges,-16000000.0,-151000000.0,-228000000.0,-97000000.0,
Gain On Sale Of Business,86000000.0,0.0,0.0,0.0,
Restructuring And Mergern Acquisition,102000000.0,151000000.0,228000000.0,97000000.0,
Earnings From Equity Interest,83000000.0,16000000.0,-7000000.0,31000000.0,
Net Non Operating Interest Income Expense,-328000000.0,-386000000.0,-169000000.0,-122000000.0,
Total Other Finance Cost,13000000.0,16000000.0,12000000.0,9000000.0,
Interest Expense Non Operating,354000000.0,398000000.0,272000000.0,120000000.0,
Interest Income Non Operating,39000000.0,28000000.0,115000000.0,7000000.0,
Operating Income,2433000000.0,1949000000.0,1806000000.0,1661000000.0,
Operating Expense,1056000000.0,1040000000.0,740000000.0,678000000.0,
Other Operating Expenses,,,,33000000.0,64000000.0
Depreciation Amortization Depletion Income Statement,632000000.0,613000000.0,323000000.0,258000000.0,
Depreciation And Amortization In Income Statement,632000000.0,613000000.0,323000000.0,258000000.0,
Selling General And Administration,424000000.0,427000000.0,417000000.0,420000000.0,
Selling And Marketing Expense,65000000.0,54000000.0,47000000.0,51000000.0,
General And Administrative Expense,359000000.0,373000000.0,370000000.0,369000000.0,
Other Gand A,235000000.0,261000000.0,241000000.0,265000000.0,
Rent And Landing Fees,124000000.0,112000000.0,129000000.0,104000000.0,
Gross Profit,3489000000.0,2989000000.0,2546000000.0,2339000000.0,
Cost Of Revenue,4773000000.0,4411000000.0,3518000000.0,3887000000.0,
Total Revenue,8262000000.0,7400000000.0,6064000000.0,6226000000.0,
Operating Revenue,8201000000.0,7337000000.0,5999000000.0,6178000000.0,
