,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-2775919.732441,-19440000.0,-389508000.0,-1495000.0,-293160000.0,
Tax Rate For Calcs,0.277592,0.24,0.042,0.299,0.21,
Normalized EBITDA,1396000000.0,1373000000.0,1588000000.0,1483000000.0,1619000000.0,
Total Unusual Items,-10000000.0,-81000000.0,-9274000000.0,-5000000.0,-1396000000.0,
Total Unusual Items Excluding Goodwill,-10000000.0,-81000000.0,-9274000000.0,-5000000.0,-1396000000.0,
Net Income From Continuing Operation Net Minority Interest,651000000.0,615000000.0,-7824000000.0,712000000.0,2131000000.0,
Reconciled Depreciation,251000000.0,245000000.0,241000000.0,231000000.0,234000000.0,
Reconciled Cost Of Revenue,4282000000.0,4247000000.0,4169000000.0,3935000000.0,4331000000.0,
EBITDA,1386000000.0,1292000000.0,-7686000000.0,1478000000.0,223000000.0,
EBIT,1135000000.0,1047000000.0,-7927000000.0,1247000000.0,-11000000.0,
Net Interest Income,-201000000.0,-206000000.0,-212000000.0,-206000000.0,-207000000.0,
Interest Expense,238000000.0,240000000.0,240000000.0,229000000.0,227000000.0,
Interest Income,37000000.0,34000000.0,28000000.0,23000000.0,20000000.0,
Normalized Income,658224080.267559,676560000.0,1060492000.0,715505000.0,3233840000.0,
Net Income From Continuing And Discontinued Operation,651000000.0,615000000.0,-7824000000.0,712000000.0,2131000000.0,
Total Expenses,5265000000.0,5177000000.0,5060000000.0,4803000000.0,5229000000.0,
Total Operating Income As Reported,1084000000.0,1025000000.0,-7974000000.0,1196000000.0,-40000000.0,
Diluted Average Shares,1187000000.0,1186000000.0,1185000000.0,1198000000.0,1207000000.0,
Basic Average Shares,1184000000.0,1184000000.0,1185000000.0,1194000000.0,1203000000.0,
Diluted EPS,0.55,0.52,-6.6,0.59,1.76,
Basic EPS,0.55,0.52,-6.6,0.6,1.77,
Diluted NI Availto Com Stockholders,651000000.0,615000000.0,-7824000000.0,712000000.0,2131000000.0,
Net Income Common Stockholders,651000000.0,615000000.0,-7824000000.0,712000000.0,2131000000.0,
Net Income,651000000.0,615000000.0,-7824000000.0,712000000.0,2131000000.0,
Minority Interests,3000000.0,2000000.0,-1000000.0,-2000000.0,-1000000.0,
Net Income Including Noncontrolling Interests,648000000.0,613000000.0,-7823000000.0,714000000.0,2132000000.0,
Net Income Continuous Operations,648000000.0,613000000.0,-7823000000.0,714000000.0,2132000000.0,
Tax Provision,249000000.0,194000000.0,-344000000.0,304000000.0,-2370000000.0,
Pretax Income,897000000.0,807000000.0,-8167000000.0,1018000000.0,-238000000.0,
Other Income Expense,9000000.0,-47000000.0,-9247000000.0,28000000.0,-1378000000.0,
Other Non Operating Income Expenses,19000000.0,34000000.0,27000000.0,33000000.0,18000000.0,
Special Income Charges,-3000000.0,-79000000.0,-9266000000.0,0.0,-1390000000.0,
Gain On Sale Of Business,2000000.0,-44000000.0,0.0,0.0,-3000000.0,
Impairment Of Capital Assets,5000000.0,35000000.0,9266000000.0,,1387000000.0,1428000000.0
Gain On Sale Of Security,-7000000.0,-2000000.0,-8000000.0,-5000000.0,-6000000.0,
Net Non Operating Interest Income Expense,-201000000.0,-206000000.0,-212000000.0,-206000000.0,-207000000.0,
Interest Expense Non Operating,238000000.0,240000000.0,240000000.0,229000000.0,227000000.0,
Interest Income Non Operating,37000000.0,34000000.0,28000000.0,23000000.0,20000000.0,
Operating Income,1089000000.0,1060000000.0,1292000000.0,1196000000.0,1347000000.0,
Operating Expense,983000000.0,930000000.0,891000000.0,868000000.0,898000000.0,
Selling General And Administration,983000000.0,930000000.0,891000000.0,868000000.0,898000000.0,
General And Administrative Expense,,,,837000000.0,869000000.0,821000000.0
Other Gand A,,,,868000000.0,898000000.0,859000000.0
Salaries And Wages,,,,-31000000.0,-29000000.0,-38000000.0
Gross Profit,2072000000.0,1990000000.0,2183000000.0,2064000000.0,2245000000.0,
Cost Of Revenue,4282000000.0,4247000000.0,4169000000.0,3935000000.0,4331000000.0,
Total Revenue,6354000000.0,6237000000.0,6352000000.0,5999000000.0,6576000000.0,
Operating Revenue,6354000000.0,6237000000.0,6352000000.0,5999000000.0,6576000000.0,
