,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1967700000.0,-792540000.0,-145824000.0,-168064000.0,
Tax Rate For Calcs,0.21,0.21,0.217,0.202,
Normalized EBITDA,5840000000.0,6490000000.0,6178000000.0,5652000000.0,
Total Unusual Items,-9370000000.0,-3774000000.0,-672000000.0,-832000000.0,
Total Unusual Items Excluding Goodwill,-9370000000.0,-3774000000.0,-672000000.0,-832000000.0,
Net Income From Continuing Operation Net Minority Interest,-5846000000.0,2744000000.0,2855000000.0,2363000000.0,
Reconciled Depreciation,968000000.0,948000000.0,961000000.0,933000000.0,
Reconciled Cost Of Revenue,16633000000.0,16878000000.0,17714000000.0,18363000000.0,
EBITDA,-3530000000.0,2716000000.0,5506000000.0,4820000000.0,
EBIT,-4498000000.0,1768000000.0,4545000000.0,3887000000.0,
Net Interest Income,-825000000.0,-843000000.0,-872000000.0,-894000000.0,
Interest Expense,947000000.0,912000000.0,912000000.0,921000000.0,
Interest Income,122000000.0,69000000.0,40000000.0,27000000.0,
Normalized Income,1556300000.0,5725460000.0,3381176000.0,3026936000.0,
Net Income From Continuing And Discontinued Operation,-5846000000.0,2744000000.0,2855000000.0,2363000000.0,
Total Expenses,20305000000.0,20494000000.0,21406000000.0,21938000000.0,
Total Operating Income As Reported,-4669000000.0,1683000000.0,4572000000.0,3634000000.0,
Diluted Average Shares,1187000000.0,1215000000.0,1235000000.0,1235000000.0,
Basic Average Shares,1187000000.0,1210000000.0,1227000000.0,1226000000.0,
Diluted EPS,-4.93,2.26,2.31,1.91,
Basic EPS,-4.93,2.27,2.33,1.93,
Diluted NI Availto Com Stockholders,-5846000000.0,2744000000.0,2855000000.0,2363000000.0,
Net Income Common Stockholders,-5846000000.0,2744000000.0,2855000000.0,2363000000.0,
Net Income,-5846000000.0,2744000000.0,2855000000.0,2363000000.0,
Minority Interests,2000000.0,-2000000.0,9000000.0,-5000000.0,
Net Income Including Noncontrolling Interests,-5848000000.0,2746000000.0,2846000000.0,2368000000.0,
Net Income Continuous Operations,-5848000000.0,2746000000.0,2846000000.0,2368000000.0,
Tax Provision,403000000.0,-1890000000.0,787000000.0,598000000.0,
Pretax Income,-5445000000.0,856000000.0,3633000000.0,2966000000.0,
Other Income Expense,-9257000000.0,-3653000000.0,-729000000.0,-687000000.0,
Other Non Operating Income Expenses,113000000.0,121000000.0,-57000000.0,145000000.0,
Special Income Charges,-9348000000.0,-3750000000.0,-658000000.0,-888000000.0,
Gain On Sale Of Business,-42000000.0,-81000000.0,4000000.0,25000000.0,
Impairment Of Capital Assets,9306000000.0,3669000000.0,662000000.0,913000000.0,
Gain On Sale Of Security,-22000000.0,-24000000.0,-14000000.0,56000000.0,
Net Non Operating Interest Income Expense,-825000000.0,-843000000.0,-872000000.0,-894000000.0,
Interest Expense Non Operating,947000000.0,912000000.0,912000000.0,921000000.0,
Interest Income Non Operating,122000000.0,69000000.0,40000000.0,27000000.0,
Operating Income,4637000000.0,5352000000.0,5234000000.0,4547000000.0,
Operating Expense,3672000000.0,3616000000.0,3692000000.0,3575000000.0,
Selling General And Administration,3672000000.0,3616000000.0,3692000000.0,3575000000.0,
Selling And Marketing Expense,,,3692000000.0,3575000000.0,3588000000.0
General And Administrative Expense,,3486000000.0,3759000000.0,3440000000.0,3374000000.0
Other Gand A,,3616000000.0,3692000000.0,3575000000.0,3588000000.0
Salaries And Wages,,-130000000.0,67000000.0,-135000000.0,-214000000.0
Gross Profit,8309000000.0,8968000000.0,8926000000.0,8122000000.0,
Cost Of Revenue,16633000000.0,16878000000.0,17714000000.0,18363000000.0,
Total Revenue,24942000000.0,25846000000.0,26640000000.0,26485000000.0,
Operating Revenue,24942000000.0,25846000000.0,26640000000.0,26485000000.0,
