Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-27,2026-03-06,"[datetime.date(2026, 4, 28)]",0.51,0.48,0.49922,5942574000,5810000000,5872431640
