period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.35776,3.15,3.62255,2.2,19,0.5263
+1q,3.37466,2.84,3.67535,3.41,18,-0.0104
0y,13.41184,12.75,14.25,13.42,23,-0.00059999997
+1y,14.49691,13.75,15.3,13.41184,21,0.0809
