,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0373,25943112,439606024,0.0058999998
1,2025-12-31,UNDISCOVERED MANAGERS Fd.S-Undiscovered Managers Behavioral Value Fd.,0.0342,23798127,403259254,0.175
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,21913289,371320675,0.0016
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,17523724,296939497,0.022
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0227,15771224,267243385,-0.0425
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0146,10168072,172297976,-0.0355
6,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0138,9587911,162467148,0.0584
7,2025-12-31,"J.P. Morgan Fleming Mutual Fd. Group, Inc.-JPMorgan Mid Cap Value Fd.",0.0128,8871716,150331224,0.4005
8,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,8932109,151354584,-0.0104
9,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,8844087,149863051,0.0016
