,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1568,109044442,1847758036,-0.0029
1,2025-12-31,Blackrock Inc.,0.1058,73542587,1246179114,0.0074
2,2025-12-31,State Street Corporation,0.071,49373466,836633366,-0.0025
3,2025-12-31,JPMORGAN CHASE & CO,0.044099998,30674812,519784679,-0.4568
4,2025-12-31,Fuller & Thaler Asset Management Inc.,0.042600002,29648260,502389756,0.192
5,2025-12-31,"Principal Financial Group, Inc.",0.038399998,26681771,452122601,-0.0112
6,2025-12-31,"Geode Capital Management, LLC",0.028099999,19534041,331004318,0.0064
7,2025-12-31,Invesco Ltd.,0.026300002,18298776,310072753,0.099
8,2025-12-31,Morgan Stanley,0.0176,12251344,207599020,0.0058999998
9,2025-12-31,"Charles Schwab Investment Management, Inc.",0.016,11107199,188211483,0.0495
