,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1251959000.0,1070497000.0,956242000.0,900261000.0,
Repurchase Of Capital Stock,-97145000.0,-190690000.0,-6524000.0,-67838000.0,
Repayment Of Debt,-11999652000.0,-4338030000.0,-10710400000.0,-16057570000.0,
Issuance Of Debt,13108330000.0,4491250000.0,11088483000.0,16382153000.0,
Issuance Of Capital Stock,1146000.0,317000.0,278000.0,308100000.0,
Interest Paid Supplemental Data,260109000.0,249471000.0,188213000.0,162115000.0,
Income Tax Paid Supplemental Data,3414000.0,7862000.0,1923000.0,,4521000.0
End Cash Position,537702000.0,184305000.0,169023000.0,126834000.0,
Beginning Cash Position,184305000.0,169023000.0,126834000.0,219448000.0,
Effect Of Exchange Rate Changes,,,,0.0,0.0
Changes In Cash,353397000.0,15282000.0,42189000.0,-92614000.0,
Financing Cash Flow,136111000.0,-941416000.0,-337299000.0,-116532000.0,
Cash Flow From Continuing Financing Activities,136111000.0,-941416000.0,-337299000.0,-116532000.0,
Net Other Financing Charges,-27473000.0,-109480000.0,-52115000.0,-33330000.0,
Cash Dividends Paid,-849095000.0,-794783000.0,-657021000.0,-648047000.0,
Common Stock Dividend Paid,-849095000.0,-794783000.0,-657021000.0,-648047000.0,
Net Common Stock Issuance,-95999000.0,-190373000.0,-6246000.0,240262000.0,
Common Stock Payments,-97145000.0,-190690000.0,-6524000.0,-67838000.0,
Common Stock Issuance,1146000.0,317000.0,278000.0,308100000.0,
Net Issuance Payments Of Debt,1108678000.0,153220000.0,378083000.0,324583000.0,
Net Short Term Debt Issuance,,,-275606000.0,-170369000.0,1036385000.0
Short Term Debt Payments,,,-10620311000.0,-16052522000.0,-15785065000.0
Short Term Debt Issuance,,,10344705000.0,15882153000.0,16821450000.0
Net Long Term Debt Issuance,1108678000.0,153220000.0,378083000.0,324583000.0,
Long Term Debt Payments,-11999652000.0,-4338030000.0,-10710400000.0,-16057570000.0,
Long Term Debt Issuance,13108330000.0,4491250000.0,11088483000.0,16382153000.0,
Investing Cash Flow,-1034673000.0,-113799000.0,-576754000.0,-876343000.0,
Cash Flow From Continuing Investing Activities,-1034673000.0,-113799000.0,-576754000.0,-876343000.0,
Net Other Investing Changes,-63768000.0,-65817000.0,96399000.0,-1819000.0,
Dividends Received Cfi,28503000.0,22906000.0,20640000.0,12518000.0,
Net Investment Purchase And Sale,,,,0.0,0.0
Purchase Of Investment,,,,0.0,0.0
Net Investment Properties Purchase And Sale,-912635000.0,44267000.0,-605402000.0,-991884000.0,
Sale Of Investment Properties,337724000.0,648548000.0,141651000.0,47885000.0,
Purchase Of Investment Properties,-1250359000.0,-604281000.0,-747053000.0,-1039769000.0,
Net Business Purchase And Sale,-86773000.0,-115155000.0,-88391000.0,104842000.0,
Sale Of Business,0.0,125662000.0,0.0,125985000.0,
Purchase Of Business,-86773000.0,-240817000.0,-88391000.0,-21143000.0,
Operating Cash Flow,1251959000.0,1070497000.0,956242000.0,900261000.0,
Cash Flow From Continuing Operating Activities,1251959000.0,1070497000.0,956242000.0,900261000.0,
Dividend Received Cfo,17117000.0,12000000.0,910000.0,943000.0,
Change In Working Capital,105745000.0,44775000.0,82945000.0,118860000.0,
Change In Other Working Capital,147297000.0,114275000.0,145243000.0,,
Change In Payables And Accrued Expense,-25285000.0,-28640000.0,-40732000.0,136293000.0,
Change In Payable,-25285000.0,-28640000.0,-40732000.0,136293000.0,
Change In Account Payable,-25285000.0,-28640000.0,-40732000.0,136293000.0,
Change In Receivables,-16267000.0,-40860000.0,-21566000.0,-17433000.0,
Changes In Account Receivables,-16267000.0,-40860000.0,-21566000.0,-17433000.0,
Other Non Cash Items,-115906000.0,-78354000.0,-83853000.0,-127392000.0,
Stock Based Compensation,14410000.0,31766000.0,14480000.0,26456000.0,
Asset Impairment Charge,-893000.0,22978000.0,-5601000.0,7004000.0,
Deferred Tax,3845000.0,-1693000.0,-14605000.0,-6001000.0,
Deferred Income Tax,3845000.0,-1693000.0,-14605000.0,-6001000.0,
Depreciation Amortization Depletion,1022118000.0,1026450000.0,724110000.0,710569000.0,
Depreciation And Amortization,1022118000.0,1026450000.0,724110000.0,710569000.0,
Amortization Cash Flow,-36747000.0,-30755000.0,-25791000.0,,
Amortization Of Intangibles,-36747000.0,-30755000.0,-25791000.0,,
Depreciation,1058865000.0,1057205000.0,749901000.0,,
Operating Gains Losses,104496000.0,-254728000.0,-96901000.0,-346602000.0,
Earnings Losses From Equity Investments,173984000.0,1515000.0,-10204000.0,-2049000.0,
Gain Loss On Investment Securities,-69488000.0,-178695000.0,-86463000.0,-33115000.0,
Gain Loss On Sale Of Business,0.0,-77548000.0,-234000.0,-311438000.0,
Net Income From Continuing Operations,101027000.0,267303000.0,334757000.0,516424000.0,
