period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,683875230,652310000,692800000,6,687068000,-0.0046
+1q,689901350,674633000,704125830,6,678542000,0.0167
0y,2795443520,2689949000,2980751000,12,2760732000,0.0126
+1y,2879731060,2749626000,3024000000,11,2795443520,0.030199999
