contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
DOC260417C00002500,2026-04-06 18:04:08+00:00,2.5,14.37,13.1,15.4,0.0,0.0,1,1,12.031252480468751,True,REGULAR,USD
DOC260417C00005000,2026-03-16 19:56:37+00:00,5.0,12.45,10.6,12.9,0.0,0.0,6,0,7.4062507421875,True,REGULAR,USD
DOC260417C00007500,2026-03-16 19:35:30+00:00,7.5,10.0,8.4,9.9,0.0,0.0,3,0,4.027348715820313,True,REGULAR,USD
DOC260417C00010000,2026-01-30 19:33:55+00:00,10.0,7.0,6.3,8.6,0.0,0.0,5,0,2.933596416015625,True,REGULAR,USD
DOC260417C00012500,2026-03-31 19:58:12+00:00,12.5,4.0,3.6,4.8,0.0,0.0,2,2,1.734376328125,True,REGULAR,USD
DOC260417C00015000,2026-04-07 14:28:20+00:00,15.0,1.95,1.85,2.15,0.1500001,8.333339,4,303,0.5117236328125,True,REGULAR,USD
DOC260417C00017500,2026-04-07 15:37:41+00:00,17.5,0.15,0.1,0.15,0.02000001,15.384624,60,31382,0.30274134765625,False,REGULAR,USD
DOC260417C00020000,2026-04-06 18:27:25+00:00,20.0,0.03,0.0,0.05,0.0,0.0,22,2015,0.5312546875,False,REGULAR,USD
DOC260417C00022500,2026-03-18 18:09:15+00:00,22.5,0.05,0.0,0.05,0.0,0.0,1,166,0.8281267187499999,False,REGULAR,USD
DOC260417C00025000,2025-12-31 16:19:31+00:00,25.0,0.05,0.0,0.0,0.0,0.0,1,25,0.500005,False,REGULAR,USD
DOC260417C00030000,2026-04-01 13:32:26+00:00,30.0,0.07,0.0,0.75,0.0,0.0,4,47,2.4218789453125,False,REGULAR,USD
