period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,12259291430,12007200000,12624300000,13,11216000000,0.093
+1q,13341341550,13112500000,13598400000,13,12617000000,0.0574
0y,48950054280,47910800000,49566366000,17,48062000000,0.0185
+1y,50049904470,48566600000,53836000000,19,48950054280,0.0225
