,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-30059900.0,-11785200.0,-10143000.0,-12591954.865182,
Tax Rate For Calcs,0.247,0.244,0.245,0.245457,
Normalized EBITDA,1881400000.0,1679700000.0,1626500000.0,1943300000.0,
Total Unusual Items,-121700000.0,-48300000.0,-41400000.0,-51300000.0,
Total Unusual Items Excluding Goodwill,-121700000.0,-48300000.0,-41400000.0,-51300000.0,
Net Income From Continuing Operation Net Minority Interest,774100000.0,805100000.0,765200000.0,1029800000.0,
Reconciled Depreciation,652800000.0,525600000.0,517700000.0,456800000.0,
Reconciled Cost Of Revenue,7099700000.0,6600200000.0,6103500000.0,6387400000.0,
EBITDA,1759700000.0,1631400000.0,1585100000.0,1892000000.0,
EBIT,1106900000.0,1105800000.0,1067400000.0,1435200000.0,
Net Interest Income,-79100000.0,-41400000.0,-53300000.0,-70400000.0,
Interest Expense,79100000.0,41400000.0,53300000.0,70400000.0,
Normalized Income,865740100.0,841614800.0,796457000.0,1068508045.134818,
Net Income From Continuing And Discontinued Operation,774100000.0,805100000.0,765200000.0,1029800000.0,
Total Expenses,7733900000.0,7210500000.0,6684400000.0,6996000000.0,
Total Operating Income As Reported,1107000000.0,1101300000.0,1075100000.0,1420700000.0,
Diluted Average Shares,89907085.0,89754738.0,89625000.0,92942238.0,
Basic Average Shares,89907085.0,89754738.0,89625000.0,92942238.0,
Diluted EPS,8.58,8.93,8.48,11.03,
Basic EPS,8.61,8.97,8.52,11.08,
Diluted NI Availto Com Stockholders,768900000.0,799500000.0,759000000.0,1021900000.0,
Net Income Common Stockholders,768900000.0,799500000.0,759000000.0,1021900000.0,
Otherunder Preferred Stock Dividend,5200000.0,5600000.0,6200000.0,7900000.0,
Net Income,774100000.0,805100000.0,765200000.0,1029800000.0,
Net Income Including Noncontrolling Interests,774100000.0,805100000.0,765200000.0,1029800000.0,
Net Income Continuous Operations,774100000.0,805100000.0,765200000.0,1029800000.0,
Tax Provision,253700000.0,259300000.0,248900000.0,335000000.0,
Pretax Income,1027800000.0,1064400000.0,1014100000.0,1364800000.0,
Other Income Expense,-148500000.0,-67000000.0,-50600000.0,-46800000.0,
Other Non Operating Income Expenses,-26800000.0,-18700000.0,-9200000.0,4500000.0,
Special Income Charges,-121700000.0,-48300000.0,-41400000.0,-51300000.0,
Gain On Sale Of Ppe,-40800000.0,-39700000.0,-31700000.0,-44500000.0,
Gain On Sale Of Business,19400000.0,-1000000.0,-7900000.0,100000.0,
Impairment Of Capital Assets,,,,0.0,0.0
Restructuring And Mergern Acquisition,100300000.0,7600000.0,1800000.0,6900000.0,
Net Non Operating Interest Income Expense,-79100000.0,-41400000.0,-53300000.0,-70400000.0,
Interest Expense Non Operating,79100000.0,41400000.0,53300000.0,70400000.0,
Operating Income,1255400000.0,1172800000.0,1118000000.0,1482000000.0,
Operating Expense,634200000.0,610300000.0,580900000.0,608600000.0,
Selling General And Administration,634200000.0,610300000.0,580900000.0,608600000.0,
Gross Profit,1889600000.0,1783100000.0,1698900000.0,2090600000.0,
Cost Of Revenue,7099700000.0,6600200000.0,6103500000.0,6387400000.0,
Total Revenue,8989300000.0,8383300000.0,7802400000.0,8478000000.0,
Operating Revenue,8989300000.0,8383300000.0,7802400000.0,8478000000.0,
