period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.11292,0.05,0.16,0.14,20,-0.1934
+1q,0.44974,0.39,0.51,0.49,16,-0.082200006
0y,1.50517,1.38,1.7,2.16,31,-0.3032
+1y,1.94293,1.51,2.96,1.50517,32,0.2908
