,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0311,37360560,1599218782,-0.0011
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.025,29989414,1283696875,0.0231
2,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Growth Fund,0.0143,17195331,736046148,0.0586
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,15304439,655106516,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0126,15135512,647875595,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,13976903,598281337,-0.0185
6,2025-12-31,AMERICAN BALANCED FUND,0.0112,13467928,576494662,0.2174
7,2025-12-31,GROWTH FUND OF AMERICA,0.0106,12715006,544265835,0.0172
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0091,10944899,468496405,0.025799999
9,2026-01-31,iShares Trust-iShares MSCI USA Quality Factor ETF,0.0089,10687724,457488029,0.0223
