,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0975,116993541,5007908558,0.0148
1,2025-12-31,Blackrock Inc.,0.076799996,92156558,3944761493,0.0018000001
2,2025-12-31,State Street Corporation,0.0495,59315606,2539004532,0.022
3,2025-12-31,Capital World Investors,0.040900003,49069951,2100439267,0.1617
4,2025-12-31,"Wellington Management Group, LLP",0.026500002,31772720,1360031289,0.5628
5,2025-12-31,"Geode Capital Management, LLC",0.022,26442879,1131887443,0.0089
6,2025-12-31,JPMORGAN CHASE & CO,0.0188,22519758,963958248,-0.2842
7,2025-12-31,"FMR, LLC",0.018,21611548,925082318,-0.16770001
8,2025-12-31,Morgan Stanley,0.0162,19399560,830398171,-0.036199998
9,2025-12-31,Bank Of New York Mellon Corporation,0.013099999,15772524,675142894,-0.1096
