period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,8154252210,7808240000,8856511480,8,7775000000,0.048800003
+1q,7120084100,6622789560,7492400000,8,6973000000,0.0211
0y,30894869440,29227000000,31942875220,16,29553000000,0.0454
+1y,32543975780,30082000000,34110000000,17,30894869440,0.053400002
