,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,34582248,3373844030,-0.0011999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,27765991,2708850014,0.023
2,2026-01-31,Income Fund of America,0.0171,18821519,1836227347,0.79190004
3,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Utilities Select Sector SPDR ETF,0.0168,18462539,1801205259,0.0176
4,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.014099999,15547674,1516831037,-0.056399997
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,14169328,1382359605,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,14012945,1367102879,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,12965101,1264875221,-0.0185
8,2025-11-30,MFS SERIES TRUST I-MFS Value Fund,0.0094,10332561,1008044625,-0.08140001
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,10124689,987764634,0.0247
