,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.09810001,108057413,10542080948,0.0154
1,2025-12-31,Blackrock Inc.,0.0804,88563758,8640280014,0.0201
2,2025-12-31,JPMORGAN CHASE & CO,0.0561,61770419,6026321926,-0.55759996
3,2025-12-31,State Street Corporation,0.0558,61490694,5999031956,0.04
4,2025-12-31,Capital World Investors,0.0374,41142076,4013820834,0.22629999
5,2025-12-31,Price (T.Rowe) Associates Inc,0.0313,34459462,3361865028,0.1873
6,2025-12-31,"Geode Capital Management, LLC",0.0248,27259125,2659400168,0.0143
7,2025-12-31,"FMR, LLC",0.0209,23006431,2244507352,-0.0612
8,2025-12-31,Massachusetts Financial Services Co.,0.0148,16300985,1590324056,-0.17709999
9,2025-12-31,"Franklin Resources, Inc.",0.0139,15340744,1496642947,0.0987
