,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.208,0.202,0.223,0.212,
Normalized EBITDA,7177000000.0,6738000000.0,6513000000.0,6251000000.0,
Total Unusual Items,,,15000000.0,32000000.0,-1624000000.0
Total Unusual Items Excluding Goodwill,,,15000000.0,32000000.0,-1624000000.0
Net Income From Continuing Operation Net Minority Interest,3056000000.0,2613000000.0,2391000000.0,2548000000.0,
Reconciled Depreciation,2453000000.0,2354000000.0,2250000000.0,2186000000.0,
Reconciled Cost Of Revenue,7982000000.0,6691000000.0,7188000000.0,11441000000.0,
EBITDA,7177000000.0,6738000000.0,6513000000.0,6251000000.0,
EBIT,4724000000.0,4384000000.0,4263000000.0,4065000000.0,
Net Interest Income,-1801000000.0,-1844000000.0,-1797000000.0,-1513000000.0,
Normalized Income,3056000000.0,2613000000.0,2391000000.0,2548000000.0,
Net Income From Continuing And Discontinued Operation,3056000000.0,2613000000.0,2391000000.0,2548000000.0,
Total Expenses,12213000000.0,10716000000.0,11071000000.0,15135000000.0,
Total Operating Income As Reported,4724000000.0,4384000000.0,4263000000.0,4065000000.0,
Diluted Average Shares,2223000000.0,2220000000.0,2234000000.0,2258000000.0,
Basic Average Shares,2223000000.0,2220000000.0,2234000000.0,2258000000.0,
Diluted EPS,1.37,1.17,1.06,1.12,
Basic EPS,1.37,1.17,1.06,1.12,
Diluted NI Availto Com Stockholders,3040000000.0,2598000000.0,2377000000.0,2535000000.0,
Net Income Common Stockholders,3040000000.0,2598000000.0,2377000000.0,2535000000.0,
Otherunder Preferred Stock Dividend,16000000.0,15000000.0,14000000.0,13000000.0,
Net Income,3056000000.0,2613000000.0,2391000000.0,2548000000.0,
Minority Interests,-104000000.0,-107000000.0,-95000000.0,-77000000.0,
Net Income Including Noncontrolling Interests,3160000000.0,2720000000.0,2486000000.0,2625000000.0,
Net Income Continuous Operations,3160000000.0,2720000000.0,2486000000.0,2625000000.0,
Tax Provision,832000000.0,687000000.0,715000000.0,710000000.0,
Pretax Income,3992000000.0,3407000000.0,3201000000.0,3335000000.0,
Other Income Expense,1069000000.0,867000000.0,735000000.0,783000000.0,
Other Non Operating Income Expenses,173000000.0,27000000.0,-37000000.0,55000000.0,
Special Income Charges,,,15000000.0,32000000.0,-1624000000.0
Gain On Sale Of Ppe,,,15000000.0,32000000.0,-1624000000.0
Gain On Sale Of Business,,,15000000.0,32000000.0,-1624000000.0
Impairment Of Capital Assets,,,,0.0,1624000000.0
Securities Amortization,,,,,78000000.0
Earnings From Equity Interest,896000000.0,840000000.0,772000000.0,728000000.0,
Net Non Operating Interest Income Expense,-1801000000.0,-1844000000.0,-1797000000.0,-1513000000.0,
Total Other Finance Cost,1801000000.0,1844000000.0,1797000000.0,1513000000.0,
Operating Income,4724000000.0,4384000000.0,4263000000.0,4065000000.0,
Operating Expense,4231000000.0,4025000000.0,3883000000.0,3694000000.0,
Other Operating Expenses,-15000000.0,-92000000.0,-13000000.0,-39000000.0,
Other Taxes,445000000.0,433000000.0,421000000.0,441000000.0,
Selling General And Administration,744000000.0,712000000.0,668000000.0,637000000.0,
General And Administrative Expense,744000000.0,712000000.0,668000000.0,637000000.0,
Other Gand A,744000000.0,712000000.0,668000000.0,637000000.0,
Gross Profit,8955000000.0,8409000000.0,8146000000.0,7759000000.0,
Cost Of Revenue,7982000000.0,6691000000.0,7188000000.0,11441000000.0,
Total Revenue,16937000000.0,15100000000.0,15334000000.0,19200000000.0,
Operating Revenue,16745000000.0,14873000000.0,15157000000.0,19042000000.0,
