period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,978872490,971200000,984287000,10,984168000,-0.0054
+1q,981242160,963599650,1024200000,5,1032135000,-0.0493
0y,3856529970,3839439120,3878400000,5,4015382000,-0.0396
+1y,3926507500,3876642040,4001573000,5,3856529970,0.018099999
