,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,"Baker Bros. Advisors, LP",0.1545,30743991,2891164941,0.0
1,2025-12-31,Vanguard Group Inc,0.1001,19911434,1872471271,-0.002
2,2025-12-31,Blackrock Inc.,0.0921,18327923,1723557895,0.0242
3,2025-12-31,Dodge & Cox Inc.,0.066599995,13261742,1247134229,-0.0481
4,2025-12-31,State Street Corporation,0.048499998,9656403,908088146,-0.0021
5,2025-12-31,"AQR Capital Management, LLC",0.033800002,6720024,631951063,-0.1519
6,2025-12-31,"Geode Capital Management, LLC",0.0251,4993012,469542853,0.113000005
7,2025-12-31,"Renaissance Technologies, LLC",0.02,3978332,374122344,-0.121400006
8,2025-12-31,LSV Asset Management,0.0198,3933758,369930605,-0.013099999
9,2025-12-31,Invesco Ltd.,0.0175,3473781,326674368,0.1322
