,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Dodge & Cox Funds-Dodge & Cox Stock Fund,0.0452,8987414,845176420,-0.0473
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.026300002,5236865,492474789,-0.00090000004
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0209,4159082,391120075,0.0275
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.019,3786844,356114813,-0.0375
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,0.0107,2137198,200982101,-0.0291
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0107,2122538,199603475,-0.0092
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0105,2098710,197362690,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0098,1949551,183335777,-0.0184
8,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0084,1674338,157454747,0.0577
9,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Health Care Fund,0.008,1590914,149609554,1.0
