,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,521424000.0,519642000.0,25667000.0,262898000.0,363834000.0,
Repurchase Of Capital Stock,0.0,0.0,,,0.0,-103000.0
Repayment Of Debt,-1158000.0,-1141000.0,-1155000.0,-1090000.0,-1037000.0,
Capital Expenditure,-21877000.0,-39747000.0,-19074000.0,-3169000.0,-17384000.0,
Income Tax Paid Supplemental Data,,7302000.0,177075000.0,844000.0,70196000.0,73186000.0
End Cash Position,3099669000.0,2456849000.0,1956813000.0,1943387000.0,1689451000.0,
Beginning Cash Position,2456849000.0,1956813000.0,1943387000.0,1689451000.0,1305846000.0,
Effect Of Exchange Rate Changes,-801000.0,841000.0,-1197000.0,-552000.0,3458000.0,
Changes In Cash,643621000.0,499195000.0,14623000.0,254488000.0,380147000.0,
Financing Cash Flow,137739000.0,-12778000.0,-11246000.0,-12676000.0,20394000.0,
Cash Flow From Continuing Financing Activities,137739000.0,-12778000.0,-11246000.0,-12676000.0,20394000.0,
Net Other Financing Charges,-21312000.0,-55067000.0,-24975000.0,-14825000.0,-11628000.0,
Proceeds From Stock Option Exercised,160209000.0,43430000.0,14884000.0,3239000.0,33059000.0,
Net Common Stock Issuance,0.0,0.0,,,0.0,-103000.0
Common Stock Payments,0.0,0.0,,,0.0,-103000.0
Net Issuance Payments Of Debt,-1158000.0,-1141000.0,-1155000.0,-1090000.0,-1037000.0,
Net Long Term Debt Issuance,-1158000.0,-1141000.0,-1155000.0,-1090000.0,-1037000.0,
Long Term Debt Payments,-1158000.0,-1141000.0,-1155000.0,-1090000.0,-1037000.0,
Investing Cash Flow,-37419000.0,-47416000.0,-18872000.0,1097000.0,-21465000.0,
Cash Flow From Continuing Investing Activities,-37419000.0,-47416000.0,-18872000.0,1097000.0,-21465000.0,
Net Investment Purchase And Sale,-15542000.0,-7669000.0,202000.0,4266000.0,-4081000.0,
Sale Of Investment,74988000.0,107837000.0,56312000.0,45502000.0,25303000.0,
Purchase Of Investment,-90530000.0,-115506000.0,-56110000.0,-41236000.0,-29384000.0,
Net Intangibles Purchase And Sale,0.0,-25000000.0,,,0.0,-12500000.0
Purchase Of Intangibles,0.0,-25000000.0,,,0.0,-12500000.0
Capital Expenditure Reported,-21877000.0,-14747000.0,-19074000.0,-3169000.0,-17384000.0,
Operating Cash Flow,543301000.0,559389000.0,44741000.0,266067000.0,381218000.0,
Cash Flow From Continuing Operating Activities,543301000.0,559389000.0,44741000.0,266067000.0,381218000.0,
Change In Working Capital,103203000.0,-60421000.0,-582963000.0,13019000.0,83591000.0,
Change In Payables And Accrued Expense,171521000.0,70970000.0,-456814000.0,72683000.0,148819000.0,
Change In Accrued Expense,138545000.0,115136000.0,-476725000.0,74842000.0,129769000.0,
Change In Payable,32976000.0,-44166000.0,19911000.0,-2159000.0,19050000.0,
Change In Account Payable,32976000.0,-44166000.0,19911000.0,-2159000.0,19050000.0,
Change In Prepaid Assets,65038000.0,-72835000.0,-86395000.0,-62045000.0,65746000.0,
Change In Inventory,-4859000.0,-5555000.0,-19525000.0,-28574000.0,-34281000.0,
Change In Receivables,-128497000.0,-53001000.0,-20229000.0,30955000.0,-96693000.0,
Changes In Account Receivables,-128497000.0,-53001000.0,-20229000.0,30955000.0,-96693000.0,
Other Non Cash Items,-16846000.0,-5539000.0,14249000.0,16864000.0,-8273000.0,
Stock Based Compensation,62157000.0,61598000.0,64609000.0,60982000.0,71718000.0,
Unrealized Gain Loss On Investment Securities,,,,1343000.0,,
Deferred Tax,13497000.0,124117000.0,116777000.0,-6706000.0,56000.0,
Deferred Income Tax,13497000.0,124117000.0,116777000.0,-6706000.0,56000.0,
Depreciation Amortization Depletion,23982000.0,24023000.0,22919000.0,22362000.0,22733000.0,
Depreciation And Amortization,23982000.0,24023000.0,22919000.0,22362000.0,22733000.0,
Operating Gains Losses,-18246000.0,-8558000.0,,,10181000.0,12982000.0
Gain Loss On Investment Securities,-18246000.0,-8558000.0,,,10181000.0,12982000.0
Net Income From Continuing Operations,299279000.0,424169000.0,404999000.0,158203000.0,201212000.0,
