,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1329631000.0,235174000.0,449001000.0,892108000.0,
Repurchase Of Capital Stock,0.0,-2004790000.0,0.0,0.0,
Repayment Of Debt,-4544000.0,-3798000.0,-3360000.0,-2862000.0,
Capital Expenditure,-83867000.0,-100163000.0,-47486000.0,-77833000.0,
Interest Paid Supplemental Data,,,,,396000.0
Income Tax Paid Supplemental Data,,373056000.0,378206000.0,136242000.0,67731000.0
End Cash Position,3099669000.0,1689451000.0,3215221000.0,2953120000.0,
Beginning Cash Position,1689451000.0,3215221000.0,2953120000.0,2059160000.0,
Effect Of Exchange Rate Changes,-1709000.0,2923000.0,-6676000.0,3355000.0,
Changes In Cash,1411927000.0,-1528693000.0,268777000.0,890605000.0,
Financing Cash Flow,101039000.0,-2021547000.0,-20033000.0,-794000.0,
Cash Flow From Continuing Financing Activities,101039000.0,-2021547000.0,-20033000.0,-794000.0,
Net Other Financing Charges,-116179000.0,-62260000.0,-52509000.0,-59047000.0,
Proceeds From Stock Option Exercised,221762000.0,49301000.0,35836000.0,61115000.0,
Net Common Stock Issuance,0.0,-2004790000.0,0.0,0.0,
Common Stock Payments,0.0,-2004790000.0,0.0,0.0,
Net Issuance Payments Of Debt,-4544000.0,-3798000.0,-3360000.0,-2862000.0,
Net Long Term Debt Issuance,-4544000.0,-3798000.0,-3360000.0,-2862000.0,
Long Term Debt Payments,-4544000.0,-3798000.0,-3360000.0,-2862000.0,
Investing Cash Flow,-102610000.0,157517000.0,-207677000.0,-78542000.0,
Cash Flow From Continuing Investing Activities,-102610000.0,157517000.0,-207677000.0,-78542000.0,
Net Investment Purchase And Sale,-18743000.0,257680000.0,-160191000.0,-709000.0,
Sale Of Investment,284639000.0,516050000.0,305829000.0,79151000.0,
Purchase Of Investment,-303382000.0,-258370000.0,-466020000.0,-79860000.0,
Net Intangibles Purchase And Sale,-25000000.0,-13900000.0,-15000000.0,0.0,
Purchase Of Intangibles,-25000000.0,-13900000.0,-15000000.0,0.0,
Capital Expenditure Reported,-58867000.0,-86263000.0,-32486000.0,-77833000.0,
Operating Cash Flow,1413498000.0,335337000.0,496487000.0,969941000.0,
Cash Flow From Continuing Operating Activities,1413498000.0,335337000.0,496487000.0,969941000.0,
Change In Working Capital,-527162000.0,138244000.0,-248651000.0,198810000.0,
Change In Payables And Accrued Expense,-141640000.0,367098000.0,62669000.0,325632000.0,
Change In Accrued Expense,-148202000.0,278939000.0,230614000.0,220196000.0,
Change In Payable,6562000.0,88159000.0,-167945000.0,105436000.0,
Change In Account Payable,6562000.0,88159000.0,-167945000.0,105436000.0,
Change In Prepaid Assets,-156237000.0,10365000.0,-42491000.0,-30739000.0,
Change In Inventory,-58513000.0,-127633000.0,-170151000.0,-67504000.0,
Change In Receivables,-170772000.0,-111586000.0,-98678000.0,-28579000.0,
Changes In Account Receivables,-170772000.0,-111586000.0,-98678000.0,-28579000.0,
Other Non Cash Items,8728000.0,10750000.0,46150000.0,29515000.0,
Stock Based Compensation,249346000.0,266058000.0,215889000.0,188420000.0,
Unrealized Gain Loss On Investment Securities,,,-43893000.0,87590000.0,24072000.0
Asset Impairment Charge,76275000.0,0.0,5631000.0,,
Deferred Tax,247685000.0,-85553000.0,-158898000.0,57091000.0,
Deferred Income Tax,247685000.0,-85553000.0,-158898000.0,57091000.0,
Depreciation Amortization Depletion,93286000.0,89248000.0,82660000.0,67855000.0,
Depreciation And Amortization,93286000.0,89248000.0,82660000.0,67855000.0,
Operating Gains Losses,-21310000.0,-116025000.0,-43893000.0,87590000.0,
Gain Loss On Investment Securities,-21310000.0,-116025000.0,-43893000.0,87590000.0,
Net Foreign Currency Exchange Gain Loss,,,,17366000.0,1417000.0
Net Income From Continuing Operations,1286650000.0,32615000.0,597599000.0,340660000.0,
