period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1231655570,1158900000,1307000000,17,1052898000,0.1698
+1q,1359976120,1302648000,1425316000,17,1215529000,0.1188
0y,5573217380,5476842000,5780953000,21,5141242000,0.084
+1y,6189801400,5748100000,7451000000,21,5573217380,0.1106
