period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,13545086040,13056462330,14069600000,9,13074000000,0.036
+1q,14267930390,14099285550,14507000000,9,13884000000,0.0277
0y,56442993600,52412000000,57935500000,12,54441000000,0.0368
+1y,57070634000,52204000000,59623600000,12,56442993600,0.0111
