,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1001,30374366,13076771716,0.0039
1,2025-12-31,Blackrock Inc.,0.0851,25812891,11112965549,0.020399999
2,2025-12-31,State Street Corporation,0.047,14259690,6139081582,0.0112
3,2025-12-31,TCI Fund Management Ltd,0.038900003,11790310,5075964131,0.0537
4,2025-12-31,Morgan Stanley,0.0275,8333099,3587565689,0.0326
5,2025-12-31,"Geode Capital Management, LLC",0.0226,6857575,2952323113,-0.001
6,2025-12-31,"Wellington Management Group, LLP",0.015800001,4781879,2058694494,-0.2326
7,2025-12-31,NORGES BANK,0.0150999995,4590579,1976336020,0.1058
8,2025-12-31,Bank of America Corporation,0.015,4547805,1957920958,-0.14130001
9,2025-12-31,"FMR, LLC",0.0113,3419202,1472034807,-0.1722
