contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
JBHT260417C00170000,2026-03-17 18:09:42+00:00,170.0,32.41,47.9,51.0,0.0,0.0,,5,0.7460962890625,True,REGULAR,USD
JBHT260417C00180000,2026-03-09 17:29:24+00:00,180.0,35.3,38.3,41.3,0.0,0.0,,135,0.7138700488281251,True,REGULAR,USD
JBHT260417C00185000,2026-03-31 16:40:21+00:00,185.0,26.5,33.6,36.5,0.0,0.0,1.0,3,0.6865265722656251,True,REGULAR,USD
JBHT260417C00190000,2026-03-25 14:17:47+00:00,190.0,20.7,29.0,31.9,0.0,0.0,3.0,3,0.6674837939453127,True,REGULAR,USD
JBHT260417C00195000,2026-04-02 14:36:13+00:00,195.0,21.3,24.8,27.2,0.0,0.0,1.0,1,0.6472203247070312,True,REGULAR,USD
JBHT260417C00200000,2026-04-02 19:04:17+00:00,200.0,18.11,20.2,22.9,0.0,0.0,3.0,179,0.6069375244140626,True,REGULAR,USD
JBHT260417C00210000,2026-04-02 16:34:51+00:00,210.0,10.47,13.4,15.0,0.0,0.0,6.0,44,0.5949747534179688,True,REGULAR,USD
JBHT260417C00220000,2026-04-06 19:47:46+00:00,220.0,7.15,7.7,8.9,0.0,0.0,3.0,154,0.571415418701172,False,REGULAR,USD
JBHT260417C00230000,2026-04-07 13:30:21+00:00,230.0,3.0,3.7,4.5,-0.099999905,-3.2258034,1.0,144,0.541264353027344,False,REGULAR,USD
JBHT260417C00240000,2026-04-06 17:29:57+00:00,240.0,1.25,1.5,2.45,0.0,0.0,2.0,25,0.5466353930664063,False,REGULAR,USD
JBHT260417C00250000,2026-03-26 18:13:45+00:00,250.0,0.4,0.45,1.45,0.0,0.0,1.0,3,0.5634809277343751,False,REGULAR,USD
JBHT260417C00260000,2026-02-27 20:01:57+00:00,260.0,4.4,0.0,0.0,0.0,0.0,3.0,0,0.2500075,False,REGULAR,USD
JBHT260417C00270000,2026-03-06 15:42:54+00:00,270.0,1.17,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
JBHT260417C00280000,2026-03-06 15:42:54+00:00,280.0,0.82,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
JBHT260417C00330000,2026-03-17 13:31:16+00:00,330.0,0.53,0.0,2.15,0.0,0.0,,1,1.3618195971679685,False,REGULAR,USD
