period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2946091960,2857961370,3038800000,15,2921392000,0.0085
+1q,3023002250,2931786360,3146549360,14,2928181000,0.0324
0y,12423911650,12106000000,12595193090,19,11999096000,0.0354
+1y,13264629620,12770000000,13717951000,19,12423911650,0.0677
