,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.09810001,9276218,2033486094,-0.0121
1,2025-12-31,Blackrock Inc.,0.0618,5846977,1281745041,-0.0556
2,2025-12-31,State Street Corporation,0.0417,3943545,864484202,-0.018099999
3,2025-12-31,Janus Henderson Group PLC,0.0417,3940833,863889691,0.0218
4,2025-12-31,"AQR Capital Management, LLC",0.0397,3755171,823189797,0.17729999
5,2025-12-31,"Dz Bank Ag Deutsche Zentral Genossenschafts Bank, Frankfurt Am Main",0.0224,2117669,464224802,1.0
6,2025-12-31,Morgan Stanley,0.0216,2046069,448529008,-0.2765
7,2025-12-31,"Geode Capital Management, LLC",0.0214,2024240,443743764,-0.0097
8,2025-12-31,JPMORGAN CHASE & CO,0.016900001,1597465,350188284,-0.7011
9,2025-12-31,"Barrow, Hanley Mewhinney & Strauss, LLC",0.0149,1409153,308907469,-0.0769
