period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.31694,0.54,5.0,-0.24,16,10.6539
+1q,7.34272,3.82,11.74,3.96,16,0.8542
0y,20.95282,12.95,34.75,10.7,18,0.9582
+1y,18.37827,10.03,39.46,20.95282,18,-0.1229
