period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,30531787830,17864000000,40000000000,9,31850000000,-0.0414
+1q,36365399240,20403000000,48040000000,9,34101000000,0.0664
0y,134476571210,77998000000,160551000000,10,135222000000,-0.0055
+1y,131449622139,79765000000,160000000000,10,134476571210,-0.0225
