,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1096812000.0,1345250000.0,1473116000.0,1851673000.0,
Repurchase Of Capital Stock,-1833316000.0,-2057677000.0,-1081815000.0,-1500358000.0,
Repayment Of Debt,-4728000.0,-2634000.0,-1661000.0,-601495000.0,
Issuance Of Debt,,,,0.0,0.0
Capital Expenditure,-24508000.0,-29212000.0,-24877000.0,-18428000.0,
Interest Paid Supplemental Data,29890000.0,29203000.0,29202000.0,47502000.0,
Income Tax Paid Supplemental Data,438766000.0,409853000.0,407185000.0,529820000.0,
End Cash Position,1956881000.0,2664667000.0,3215444000.0,2574518000.0,
Beginning Cash Position,2664667000.0,3215444000.0,2574518000.0,2636984000.0,
Changes In Cash,-707786000.0,-550777000.0,640926000.0,-62466000.0,
Financing Cash Flow,-1757898000.0,-1898686000.0,-832967000.0,-1905136000.0,
Cash Flow From Continuing Financing Activities,-1757898000.0,-1898686000.0,-832967000.0,-1905136000.0,
Proceeds From Stock Option Exercised,80146000.0,161625000.0,250509000.0,196717000.0,
Net Common Stock Issuance,-1833316000.0,-2057677000.0,-1081815000.0,-1500358000.0,
Common Stock Payments,-1833316000.0,-2057677000.0,-1081815000.0,-1500358000.0,
Net Issuance Payments Of Debt,-4728000.0,-2634000.0,-1661000.0,-601495000.0,
Net Short Term Debt Issuance,,,0.0,-600000000.0,0.0
Short Term Debt Payments,,,0.0,-600000000.0,0.0
Net Long Term Debt Issuance,-4728000.0,-2634000.0,-1661000.0,-601495000.0,
Long Term Debt Payments,-4728000.0,-2634000.0,-1661000.0,-601495000.0,
Long Term Debt Issuance,,,,0.0,0.0
Investing Cash Flow,-71208000.0,-26553000.0,-24100000.0,-27431000.0,
Cash Flow From Continuing Investing Activities,-71208000.0,-26553000.0,-24100000.0,-27431000.0,
Dividends Received Cfi,0.0,2715000.0,180000.0,0.0,
Net Business Purchase And Sale,-47614000.0,-3100000.0,-1776000.0,-9735000.0,
Purchase Of Business,-47614000.0,-3100000.0,-1776000.0,-9735000.0,
Net PPE Purchase And Sale,-23594000.0,-26168000.0,-22504000.0,-17696000.0,
Sale Of PPE,914000.0,3044000.0,2373000.0,732000.0,
Purchase Of PPE,-24508000.0,-29212000.0,-24877000.0,-18428000.0,
Operating Cash Flow,1121320000.0,1374462000.0,1497993000.0,1870101000.0,
Cash Flow From Continuing Operating Activities,1121320000.0,1374462000.0,1497993000.0,1870101000.0,
Dividend Received Cfo,0.0,1500000.0,2000000.0,9000000.0,
Change In Working Capital,-138862000.0,-297914000.0,-229349000.0,-12136000.0,
Change In Other Working Capital,-73716000.0,-11515000.0,20637000.0,-103659000.0,
Change In Other Current Assets,-200657000.0,-157291000.0,-77563000.0,-26407000.0,
Change In Payables And Accrued Expense,-142268000.0,-83215000.0,49105000.0,-13777000.0,
Change In Prepaid Assets,,,,-26407000.0,-87374000.0
Change In Inventory,335147000.0,-108557000.0,-161875000.0,159091000.0,
Change In Receivables,-57368000.0,62664000.0,-59653000.0,-27384000.0,
Other Non Cash Items,-247788000.0,-116312000.0,23959000.0,30364000.0,
Stock Based Compensation,69213000.0,73925000.0,99507000.0,82537000.0,
Asset Impairment Charge,75874000.0,7167000.0,-2908000.0,28466000.0,
Deferred Tax,-1443000.0,5793000.0,-3743000.0,-11101000.0,
Deferred Income Tax,-1443000.0,5793000.0,-3743000.0,-11101000.0,
Depreciation Amortization Depletion,24510000.0,18375000.0,16916000.0,17396000.0,
Depreciation And Amortization,24510000.0,18375000.0,16916000.0,17396000.0,
Net Income From Continuing Operations,1339816000.0,1681928000.0,1591611000.0,1725575000.0,
